 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 41.00 47.00 18449.90 0.15 0.00 69.80 -14.021 3.008
 5.00 11.00 47.00 36.00 16496.32 0.17 0.00 -164.00 29.804 3.008
 5.00 11.00 36.00 42.00 16962.55 0.49 0.00 126.65 -20.391 3.008
 5.00 11.00 42.00 48.00 17075.45 0.32 0.00 -79.46 -11.934 3.008
 5.00 13.00 45.00 53.00 27839.64 0.36 0.00 24.01 -19.353 2.097
 5.00 13.00 53.00 61.00 30094.20 0.48 0.00 87.29 -11.955 2.097
 5.00 13.00 61.00 46.00 29909.99 0.06 0.00 7.72 29.308 2.097
 5.00 13.00 46.00 54.00 31406.69 0.26 0.00 -79.66 -20.233 2.097
 5.00 13.00 54.00 62.00 10963.38 21.35 0.00 -16.74 -4.089 2.097
 5.00 13.00 62.00 47.00 22348.75 4.28 0.00 111.15 20.418 2.097
 5.00 13.00 47.00 55.00 32832.29 0.03 0.00 -47.95 -19.640 2.097
 5.00 13.00 55.00 63.00 -10780.80 42.65 0.00 15.68 3.780 2.097
 5.00 13.00 63.00 48.00 14462.76 13.38 0.00 -84.71 12.340 2.097
 5.00 13.00 48.00 56.00 31661.56 0.16 0.00 100.58 -17.618 2.097
 5.00 13.00 56.00 64.00 9070.99 12.21 0.00 56.51 -2.985 2.090
 5.00 13.00 64.00 49.00 23354.02 2.26 0.00 -83.09 18.584 2.090
 5.00 13.00 49.00 57.00 31136.46 0.57 0.00 25.06 -16.098 2.090
 5.00 13.00 57.00 65.00 9442.58 12.57 0.00 -22.90 -2.929 2.090
 5.00 13.00 65.00 50.00 21674.81 2.29 0.00 28.74 16.158 2.090
 5.00 13.00 50.00 58.00 29327.20 0.44 0.00 28.45 -14.152 2.090
 5.00 13.00 58.00 66.00 17352.78 0.76 0.00 -151.27 -5.079 2.090
 5.00 13.00 66.00 51.00 23031.23 0.66 0.00 19.49 16.107 2.090
 5.00 13.00 51.00 59.00 26094.34 0.63 0.00 116.17 -11.772 2.090
 5.00 13.00 59.00 67.00 18320.76 0.30 0.00 59.44 -5.066 2.090
 5.00 13.00 52.00 60.00 -130797.48 27.43 0.00 177.09 55.017 2.082
 6.00 8.00 9.00 11.00 31368.79 2.53 0.00 194.34 -198.049 0.074
 6.00 8.00 18.00 20.00 15767.70 0.35 0.00 70.84 -48.658 4.072
 6.00 8.00 11.00 13.00 59964.86 0.24 0.00 111.62 -1856.544 2.553
 6.00 8.00 13.00 15.00 19200.75 0.34 0.00 -358.58 -198.155 2.553
 6.00 8.00 15.00 17.00 17858.77 0.24 0.00 23.67 -83.775 2.553
 6.00 8.00 17.00 19.00 19673.17 0.29 0.00 -104.11 -49.693 2.553
 6.00 8.00 19.00 10.00 55749.18 0.25 0.00 206.66 5346.675 2.553
 6.00 8.00 10.00 12.00 64641.45 0.25 0.00 35.38 -4377.917 2.553
 6.00 8.00 12.00 14.00 46018.02 0.25 0.00 -141.50 -779.156 2.553
 6.00 8.00 14.00 16.00 16452.88 0.25 0.00 92.12 -111.429 2.553
 6.00 8.00 16.00 18.00 19976.94 0.25 0.00 -111.50 -67.648 2.553
 6.00 10.00 18.00 22.00 13774.59 0.12 0.00 110.73 -252.701 5.533
 6.00 10.00 22.00 26.00 16787.22 0.94 0.00 -151.12 -123.188 5.533
 6.00 10.00 26.00 30.00 16116.11 1.56 0.00 61.31 -59.131 5.533
 6.00 10.00 30.00 34.00 10131.28 0.10 0.00 -37.64 -21.241 5.533
 6.00 10.00 34.00 19.00 14808.96 0.05 0.00 -62.21 368.207 5.533
 6.00 10.00 19.00 23.00 13992.31 0.05 0.00 106.74 -198.232 5.533
 6.00 10.00 23.00 27.00 18175.22 0.11 0.00 29.42 -110.354 5.533
 6.00 10.00 27.00 31.00 18605.18 0.08 0.00 -93.88 -58.741 5.533
 6.00 10.00 31.00 35.00 3803.47 0.52 0.00 23.11 -7.040 5.533
 6.00 10.00 20.00 24.00 16369.20 0.15 0.00 -18.45 -182.699 5.523
 6.00 10.00 24.00 28.00 15303.95 0.83 0.00 -38.95 -77.641 5.523
 6.00 10.00 28.00 32.00 16066.34 0.07 0.00 56.26 -43.889 5.523
 6.00 10.00 32.00 36.00 6806.77 0.16 0.00 -119.99 -11.157 5.523
 6.00 10.00 36.00 21.00 14199.71 0.04 0.00 145.27 238.558 5.523
 6.00 10.00 21.00 25.00 14268.76 0.00 0.00 -60.48 -128.014 5.523
 6.00 10.00 25.00 29.00 15078.38 0.00 0.00 -28.11 -64.698 5.523
 6.00 10.00 29.00 33.00 14366.56 0.03 0.00 92.43 -34.247 5.523
 6.00 12.00 32.00 38.00 10813.76 0.19 0.00 -67.93 -50.286 6.753
 6.00 12.00 38.00 44.00 19641.81 0.19 0.00 -15.96 -48.072 6.753
 6.00 12.00 44.00 50.00 24737.01 0.37 0.00 114.57 -35.775 6.753
 6.00 12.00 50.00 33.00 18001.07 0.23 0.00 -2.66 135.295 6.753
 6.00 12.00 33.00 39.00 15181.03 0.20 0.00 -123.58 -62.781 6.753
 6.00 12.00 39.00 45.00 17526.99 0.08 0.00 8.81 -39.029 6.753
 6.00 12.00 45.00 51.00 29851.78 0.18 0.00 16.68 -39.884 6.753
 6.00 12.00 51.00 34.00 20324.26 0.16 0.00 -9.41 138.077 6.753
 6.00 12.00 34.00 40.00 18432.45 0.16 0.00 23.03 -68.100 6.753
 6.00 12.00 40.00 46.00 17043.57 0.14 0.00 88.68 -34.633 6.753
 6.00 12.00 46.00 52.00 30596.03 0.79 0.00 -55.46 -37.816 6.748
 6.00 12.00 52.00 35.00 19948.07 0.27 0.00 -53.66 122.852 6.748
 6.00 12.00 35.00 41.00 16697.01 0.00 0.00 52.41 -55.303 6.748
 6.00 12.00 41.00 47.00 20964.37 0.15 0.00 72.23 -38.953 6.748
 6.00 12.00 47.00 36.00 18800.11 0.00 0.00 -165.23 83.831 6.748
 6.00 12.00 36.00 42.00 17966.93 0.18 0.00 127.79 -53.598 6.748
 6.00 12.00 42.00 48.00 22111.97 0.16 0.00 -79.92 -37.693 6.748
 6.00 12.00 48.00 37.00 18658.96 0.07 0.00 34.20 75.618 6.748
 6.00 12.00 37.00 43.00 16605.70 0.07 0.00 16.60 -44.778 6.748
 6.00 12.00 43.00 49.00 22790.34 0.20 0.00 23.13 -35.729 6.748
 6.00 14.00 46.00 54.00 29663.75 3.24 0.00 -73.68 -45.030 4.578
 6.00 14.00 54.00 62.00 29241.49 4.09 0.00 -24.87 -25.365 4.578
 6.00 14.00 62.00 47.00 27879.97 0.68 0.00 114.09 59.656 4.578
 6.00 14.00 47.00 55.00 35605.70 0.09 0.00 -47.48 -50.090 4.578
 6.00 14.00 55.00 63.00 -1772.43 124.88 0.00 14.63 1.444 4.578
 6.00 14.00 63.00 48.00 20202.64 4.39 0.00 -84.80 40.304 4.578
 6.00 14.00 48.00 56.00 34717.96 0.04 0.00 101.42 -45.351 4.578
 6.00 14.00 56.00 64.00 18693.26 0.10 0.00 53.26 -14.314 4.578
 6.00 14.00 64.00 49.00 28983.97 0.07 0.00 -80.59 54.001 4.578
 6.00 14.00 49.00 57.00 33600.27 0.14 0.00 19.93 -40.829 4.578
 6.00 14.00 57.00 65.00 -17091.51 33.37 0.00 -6.14 12.295 4.569
 6.00 14.00 65.00 50.00 11632.05 20.87 0.00 15.79 20.230 4.569
 6.00 14.00 50.00 58.00 31180.08 0.24 0.00 27.04 -35.233 4.569
 6.00 14.00 58.00 66.00 19005.01 0.29 0.00 -149.73 -12.885 4.569
 6.00 14.00 66.00 51.00 25304.83 0.13 0.00 22.49 41.230 4.569
 6.00 14.00 51.00 59.00 28857.75 0.11 0.00 113.73 -30.437 4.569
 6.00 14.00 59.00 67.00 19855.57 0.67 0.00 59.95 -12.703 4.569
 6.00 14.00 67.00 52.00 25365.61 0.34 0.00 -129.42 38.774 4.569
 6.00 14.00 52.00 60.00 26821.77 0.28 0.00 57.11 -26.447 4.569
 6.00 14.00 60.00 68.00 22826.97 1.60 0.00 10.89 -13.795 4.569
 6.00 14.00 53.00 61.00 22751.26 2.65 0.00 92.43 -20.990 4.566
 7.00 9.00 10.00 12.00 52366.69 3.12 0.00 58.08 -365.877 0.082
 7.00 9.00 19.00 21.00 20453.09 0.13 0.00 167.38 -49.955 3.223
 7.00 9.00 12.00 14.00 72969.93 0.12 0.00 105.76 -2798.561 3.163
 7.00 9.00 14.00 16.00 21115.42 0.03 0.00 -234.48 -269.941 3.163
 7.00 9.00 16.00 18.00 25690.24 0.11 0.00 -112.82 -149.285 3.163
 7.00 9.00 18.00 20.00 16611.29 0.14 0.00 65.44 -51.976 3.163
 7.00 9.00 20.00 11.00 70506.15 0.11 0.00 129.32 8376.352 3.163
 7.00 9.00 11.00 13.00 88627.66 0.33 0.00 -10.33 -3221.966 1.371
 7.00 9.00 13.00 15.00 26228.21 0.29 0.00 -177.25 -238.375 1.371
 7.00 9.00 15.00 17.00 22817.82 0.36 0.00 23.32 -82.952 1.371
 7.00 9.00 17.00 19.00 27058.36 0.30 0.00 -104.98 -49.184 1.371
 7.00 11.00 19.00 23.00 15321.03 0.17 0.00 108.71 -202.446 3.985
 7.00 11.00 23.00 27.00 33218.06 0.18 0.00 27.59 -175.572 3.985
 7.00 11.00 27.00 31.00 23994.58 0.10 0.00 -93.69 -63.411 3.985
 7.00 11.00 31.00 35.00 5317.67 0.53 0.00 24.68 -8.030 3.985
 7.00 11.00 35.00 20.00 23357.38 0.16 0.00 76.71 418.297 3.985
 7.00 11.00 20.00 24.00 28612.38 1.00 0.00 -12.64 -291.965 3.985
 7.00 11.00 24.00 28.00 16244.84 3.13 0.00 -42.55 -71.042 3.985
 7.00 11.00 28.00 32.00 20761.26 0.10 0.00 58.13 -47.213 3.985
 7.00 11.00 32.00 36.00 8705.68 0.51 0.00 -120.23 -11.605 3.985
 7.00 11.00 21.00 25.00 20092.23 0.19 0.00 -56.57 -161.514 3.978
 7.00 11.00 25.00 29.00 20502.83 0.47 0.00 -29.08 -74.916 3.978
 7.00 11.00 29.00 33.00 18735.72 0.15 0.00 89.85 -36.863 3.978
 7.00 11.00 33.00 37.00 16552.29 0.03 0.00 -64.82 -19.540 3.978
 7.00 11.00 37.00 22.00 22843.44 0.08 0.00 85.45 276.409 3.978
 7.00 11.00 22.00 26.00 26778.04 0.53 0.00 -149.82 -173.031 3.978
 7.00 11.00 26.00 30.00 20197.53 1.36 0.00 62.06 -62.418 3.978
 7.00 11.00 30.00 34.00 13531.98 0.17 0.00 -38.95 -23.233 3.978
 7.00 13.00 33.00 39.00 17027.57 0.40 0.00 -121.02 -29.601 2.524
 7.00 13.00 39.00 45.00 23393.13 0.34 0.00 7.79 -21.404 2.524
 7.00 13.00 45.00 51.00 36372.39 0.12 0.00 18.02 -19.665 2.524
 7.00 13.00 51.00 34.00 24542.82 0.03 0.00 -11.40 68.959 2.524
 7.00 13.00 34.00 40.00 22035.82 0.00 0.00 24.28 -34.067 2.524
 7.00 13.00 40.00 46.00 20954.79 0.05 0.00 88.52 -17.444 2.524
 7.00 13.00 46.00 52.00 37449.24 0.32 0.00 -56.95 -18.705 2.524
 7.00 13.00 52.00 35.00 24235.53 0.07 0.00 -51.07 61.552 2.524
 7.00 13.00 35.00 41.00 20090.18 0.04 0.00 49.84 -27.748 2.524
 7.00 13.00 41.00 47.00 24695.24 0.41 0.00 76.69 -18.760 2.524
 7.00 13.00 47.00 53.00 29647.19 1.38 0.00 -113.98 -13.598 2.504
 7.00 13.00 53.00 36.00 24363.04 0.63 0.00 -54.74 55.681 2.504
 7.00 13.00 36.00 42.00 21250.97 0.71 0.00 128.90 -26.121 2.504
 7.00 13.00 42.00 48.00 29080.97 0.23 0.00 -80.14 -20.052 2.504
 7.00 13.00 48.00 37.00 22773.98 0.42 0.00 32.94 37.686 2.504
 7.00 13.00 37.00 43.00 20123.98 0.31 0.00 18.72 -22.278 2.504
 7.00 13.00 43.00 49.00 27668.45 0.48 0.00 22.77 -17.503 2.504
 7.00 13.00 49.00 38.00 24952.87 0.51 0.00 -69.50 37.528 2.504
 7.00 13.00 38.00 44.00 23506.26 0.43 0.00 -15.08 -23.522 2.504
 7.00 13.00 44.00 50.00 28670.91 0.93 0.00 113.15 -16.680 2.504
 7.00 15.00 47.00 55.00 40327.22 0.74 0.00 -46.09 -83.312 6.231
 7.00 15.00 55.00 63.00 17391.54 6.65 0.00 5.88 -20.531 6.231
 7.00 15.00 63.00 48.00 31408.91 1.35 0.00 -80.35 91.463 6.231
 7.00 15.00 48.00 56.00 37044.34 0.66 0.00 102.12 -70.923 6.231
 7.00 15.00 56.00 64.00 20420.71 0.65 0.00 52.99 -22.635 6.231
 7.00 15.00 64.00 49.00 30997.59 0.63 0.00 -80.50 84.159 6.231
 7.00 15.00 49.00 57.00 35308.21 0.65 0.00 15.34 -62.768 6.231
 7.00 15.00 57.00 65.00 21206.25 0.90 0.00 -15.44 -22.099 6.231
 7.00 15.00 65.00 50.00 27669.42 0.70 0.00 28.30 70.158 6.231
 7.00 15.00 50.00 58.00 31753.29 0.65 0.00 25.78 -52.510 6.231
 7.00 15.00 58.00 66.00 21999.10 0.43 0.00 -148.62 -21.812 6.297
 7.00 15.00 66.00 51.00 27519.95 0.15 0.00 24.29 65.969 6.297
 7.00 15.00 51.00 59.00 30929.72 0.10 0.00 111.21 -48.172 6.297
 7.00 15.00 59.00 67.00 20032.01 0.14 0.00 60.10 -18.719 6.297
 7.00 15.00 67.00 52.00 26629.61 0.13 0.00 -126.98 59.802 6.297
 7.00 15.00 52.00 60.00 30358.45 1.51 0.00 57.33 -44.133 6.297
 7.00 15.00 60.00 68.00 20314.95 4.00 0.00 9.09 -17.913 6.297
 7.00 15.00 68.00 53.00 27698.48 0.09 0.00 -106.34 58.357 6.297
 7.00 15.00 53.00 61.00 32699.31 0.14 0.00 86.21 -44.441 6.297
 7.00 15.00 61.00 69.00 16681.90 0.19 0.00 -68.18 -13.896 6.297
 7.00 15.00 54.00 62.00 166455.30 0.42 0.00 -9.92 -38.983 1.159
 8.00 10.00 11.00 13.00 113876.27 2.21 0.00 -114.85 -471.269 0.049
 8.00 10.00 20.00 22.00 17649.52 0.30 0.00 47.11 -51.700 3.865
 8.00 10.00 13.00 15.00 31308.18 0.03 0.00 -67.56 -1302.784 3.432
 8.00 10.00 15.00 17.00 50933.61 0.31 0.00 -67.19 -706.476 3.432
 8.00 10.00 17.00 19.00 24760.68 0.15 0.00 -103.18 -156.111 3.432
 8.00 10.00 19.00 21.00 15088.14 0.20 0.00 165.32 -51.222 3.432
 8.00 10.00 21.00 12.00 141594.67 0.08 0.00 57.68 5201.858 0.978
 8.00 10.00 12.00 14.00 191835.53 0.07 0.00 -13.94 -4976.817 0.978
 8.00 10.00 14.00 16.00 23782.45 0.09 0.00 -14.19 -154.248 0.978
 8.00 10.00 16.00 18.00 19045.37 0.04 0.00 -114.22 -49.410 0.978
 8.00 10.00 18.00 20.00 10384.50 1.32 0.00 72.33 -44.550 3.235
 8.00 12.00 20.00 24.00 16765.69 0.49 0.00 -13.67 -323.006 5.810
 8.00 12.00 24.00 28.00 25943.82 0.55 0.00 -42.72 -199.933 5.810
 8.00 12.00 28.00 32.00 20538.79 0.10 0.00 59.71 -79.140 5.810
 8.00 12.00 32.00 36.00 9570.69 0.13 0.00 -121.31 -21.073 5.810
 8.00 12.00 36.00 21.00 17453.79 0.09 0.00 141.15 455.741 5.810
 8.00 12.00 21.00 25.00 16809.57 0.06 0.00 -56.72 -250.093 5.810
 8.00 12.00 25.00 29.00 19182.58 0.15 0.00 -26.48 -122.314 5.810
 8.00 12.00 29.00 33.00 18539.04 0.10 0.00 87.11 -61.469 5.810
 8.00 12.00 33.00 37.00 17030.75 0.11 0.00 -64.24 -33.102 5.810
 8.00 12.00 22.00 26.00 36604.71 0.58 0.00 15.73 -429.247 5.802
 8.00 12.00 26.00 30.00 -14498.04 3.40 0.00 -104.69 77.278 5.802
 8.00 12.00 30.00 34.00 13466.06 0.09 0.00 -39.09 -38.649 5.802
 8.00 12.00 34.00 38.00 19147.60 0.05 0.00 14.35 -32.974 5.802
 8.00 12.00 38.00 23.00 21303.68 0.20 0.00 31.91 376.038 5.802
 8.00 12.00 23.00 27.00 24849.36 0.28 0.00 27.22 -234.233 5.802
 8.00 12.00 27.00 31.00 23771.23 0.07 0.00 -92.47 -107.164 5.802
 8.00 12.00 31.00 35.00 6369.11 0.20 0.00 25.22 -15.952 5.802
 8.00 14.00 34.00 40.00 21923.56 0.07 0.00 25.16 -62.345 4.129
 8.00 14.00 40.00 46.00 21212.75 0.04 0.00 86.79 -31.749 4.129
 8.00 14.00 46.00 52.00 39285.64 0.22 0.00 -56.34 -34.745 4.129
 8.00 14.00 52.00 35.00 24510.48 0.10 0.00 -50.09 112.657 4.129
 8.00 14.00 35.00 41.00 20095.42 0.04 0.00 47.93 -50.821 4.129
 8.00 14.00 41.00 47.00 25995.73 0.23 0.00 78.02 -35.400 4.129
 8.00 14.00 47.00 53.00 35320.42 0.10 0.00 -116.00 -28.859 4.129
 8.00 14.00 53.00 36.00 25361.98 0.06 0.00 -51.80 105.369 4.129
 8.00 14.00 36.00 42.00 21684.01 0.11 0.00 128.41 -48.992 4.129
 8.00 14.00 42.00 48.00 27524.59 0.07 0.00 -80.45 -34.203 4.129
 8.00 14.00 48.00 54.00 29348.95 4.57 0.00 31.41 -22.186 4.127
 8.00 14.00 54.00 37.00 24143.47 1.24 0.00 -0.21 90.940 4.127
 8.00 14.00 37.00 43.00 20128.94 0.08 0.00 20.70 -40.776 4.127
 8.00 14.00 43.00 49.00 28447.78 0.16 0.00 22.29 -32.328 4.127
 8.00 14.00 49.00 38.00 25339.86 0.10 0.00 -69.18 69.108 4.127
 8.00 14.00 38.00 44.00 23704.46 0.14 0.00 -14.40 -43.249 4.127
 8.00 14.00 44.00 50.00 30898.18 0.11 0.00 110.53 -32.214 4.127
 8.00 14.00 50.00 39.00 26333.80 0.10 0.00 -123.78 65.272 4.127
 8.00 14.00 39.00 45.00 21359.30 0.12 0.00 8.48 -35.226 4.127
 8.00 14.00 45.00 51.00 37282.67 0.20 0.00 18.83 -35.748 4.127
 8.00 16.00 48.00 56.00 40686.43 0.14 0.00 102.59 -88.753 6.579
 8.00 16.00 56.00 64.00 20410.11 0.87 0.00 50.90 -25.441 6.579
 8.00 16.00 64.00 49.00 33392.82 0.08 0.00 -79.25 102.677 6.579
 8.00 16.00 49.00 57.00 38113.59 0.00 0.00 10.75 -77.050 6.579
 8.00 16.00 57.00 65.00 22636.26 0.86 0.00 -11.49 -26.493 6.579
 8.00 16.00 65.00 50.00 30398.50 0.16 0.00 27.95 87.147 6.579
 8.00 16.00 50.00 58.00 35102.27 0.07 0.00 24.42 -65.891 6.579
 8.00 16.00 58.00 66.00 21989.38 0.03 0.00 -148.91 -24.196 6.579
 8.00 16.00 66.00 51.00 29089.52 0.07 0.00 27.71 77.883 6.579
 8.00 16.00 51.00 59.00 33488.34 0.17 0.00 109.22 -58.475 6.579
 8.00 16.00 59.00 67.00 23274.86 0.45 0.00 60.25 -24.106 6.578
 8.00 16.00 67.00 52.00 29739.37 0.24 0.00 -126.67 74.470 6.578
 8.00 16.00 52.00 60.00 31756.23 1.08 0.00 53.57 -51.666 6.578
 8.00 16.00 60.00 68.00 24747.43 2.71 0.00 11.45 -24.158 6.578
 8.00 16.00 68.00 53.00 30303.38 0.10 0.00 -106.06 71.089 6.578
 8.00 16.00 53.00 61.00 35243.83 0.06 0.00 86.06 -53.521 6.578
 8.00 16.00 61.00 69.00 19126.11 0.42 0.00 -67.59 -17.617 6.578
 8.00 16.00 69.00 54.00 26799.92 0.19 0.00 5.73 58.983 6.578
 8.00 16.00 54.00 62.00 46589.86 3.38 0.00 -22.56 -66.144 6.578
 8.00 16.00 62.00 70.00 -7869.28 31.44 0.00 182.40 6.847 6.578
 8.00 16.00 55.00 63.00 340273.72 2.57 0.00 -0.55 -28.116 0.409
 9.00 11.00 12.00 14.00 174486.61 1.48 0.00 8.03 -754.961 0.051
 9.00 11.00 21.00 23.00 1174.13 8.52 0.00 -52.33 -4.860 5.461
 9.00 11.00 14.00 16.00 48705.66 0.11 0.00 -100.26 -1456.554 2.466
 9.00 11.00 16.00 18.00 28044.66 0.12 0.00 -85.47 -279.561 2.466
 9.00 11.00 18.00 20.00 6953.80 0.60 0.00 62.02 -31.508 2.466
 9.00 11.00 20.00 22.00 31040.54 0.42 0.00 50.57 -75.733 2.466
 9.00 11.00 22.00 13.00 77823.65 0.11 0.00 -1.57 7209.346 2.466
 9.00 11.00 13.00 15.00 97844.27 0.51 0.00 6.63 -4657.863 1.795
 9.00 11.00 15.00 17.00 32559.78 0.48 0.00 -89.92 -387.501 1.795
 9.00 11.00 17.00 19.00 32779.03 0.56 0.00 -103.17 -156.044 1.795
 9.00 11.00 19.00 21.00 20345.40 0.84 0.00 163.29 -48.427 1.795
 9.00 13.00 21.00 25.00 17467.99 0.38 0.00 -54.27 -173.876 3.002
 9.00 13.00 25.00 29.00 22852.91 0.24 0.00 -27.34 -90.991 3.002
 9.00 13.00 29.00 33.00 21289.03 0.14 0.00 83.75 -42.382 3.002
 9.00 13.00 33.00 37.00 18923.84 0.29 0.00 -63.27 -21.528 3.002
 9.00 13.00 37.00 22.00 21593.25 0.23 0.00 88.77 291.309 3.002
 9.00 13.00 22.00 26.00 21418.57 0.79 0.00 -150.05 -164.643 3.002
 9.00 13.00 26.00 30.00 24398.63 0.61 0.00 61.94 -80.379 3.002
 9.00 13.00 30.00 34.00 15356.66 0.10 0.00 -40.34 -26.307 3.002
 9.00 13.00 34.00 38.00 21245.01 0.21 0.00 14.94 -21.335 3.002
 9.00 13.00 23.00 27.00 27606.09 0.77 0.00 27.95 -166.662 2.987
 9.00 13.00 27.00 31.00 27413.72 0.06 0.00 -94.04 -75.228 2.987
 9.00 13.00 31.00 35.00 5925.88 0.82 0.00 26.74 -8.756 2.987
 9.00 13.00 35.00 39.00 21817.50 0.46 0.00 -19.94 -19.343 2.987
 9.00 13.00 39.00 24.00 31410.15 0.71 0.00 76.06 285.436 2.987
 9.00 13.00 24.00 28.00 41827.95 0.80 0.00 -38.14 -202.983 2.987
 9.00 13.00 28.00 32.00 23460.02 0.40 0.00 61.37 -54.449 2.987
 9.00 13.00 32.00 36.00 6236.24 1.27 0.00 -121.15 -8.041 2.987
 9.00 15.00 35.00 41.00 19382.07 0.13 0.00 45.60 -96.276 7.213
 9.00 15.00 41.00 47.00 25654.25 0.07 0.00 78.87 -67.069 7.213
 9.00 15.00 47.00 53.00 34590.58 0.17 0.00 -117.72 -53.437 7.213
 9.00 15.00 53.00 36.00 24647.78 0.14 0.00 -50.53 197.884 7.213
 9.00 15.00 36.00 42.00 21058.53 0.03 0.00 129.40 -93.025 7.213
 9.00 15.00 42.00 48.00 26776.76 0.28 0.00 -80.63 -63.692 7.213
 9.00 15.00 48.00 54.00 34835.63 0.06 0.00 28.18 -49.717 7.213
 9.00 15.00 54.00 37.00 24659.39 0.10 0.00 1.71 178.952 7.213
 9.00 15.00 37.00 43.00 19485.00 0.13 0.00 22.43 -76.897 7.213
 9.00 15.00 43.00 49.00 27982.92 0.07 0.00 21.85 -60.739 7.213
 9.00 15.00 49.00 55.00 39236.98 0.15 0.00 2.18 -46.423 6.459
 9.00 15.00 55.00 38.00 27703.35 0.05 0.00 -71.98 163.319 6.459
 9.00 15.00 38.00 44.00 22998.25 0.08 0.00 -13.94 -72.918 6.459
 9.00 15.00 44.00 50.00 30733.91 0.00 0.00 109.57 -54.664 6.459
 9.00 15.00 50.00 39.00 25860.27 0.03 0.00 -122.98 110.383 6.459
 9.00 15.00 39.00 45.00 20745.19 0.10 0.00 8.31 -59.240 6.459
 9.00 15.00 45.00 51.00 36975.23 0.08 0.00 21.59 -60.335 6.459
 9.00 15.00 51.00 40.00 27306.28 0.08 0.00 9.62 105.932 6.459
 9.00 15.00 40.00 46.00 20362.78 0.08 0.00 86.04 -52.561 6.459
 9.00 15.00 46.00 52.00 39215.01 0.04 0.00 -55.27 -58.851 6.459
 9.00 17.00 49.00 57.00 39349.42 0.12 0.00 8.43 -51.665 3.960
 9.00 17.00 57.00 65.00 20628.62 1.15 0.00 -10.27 -15.477 3.960
 9.00 17.00 65.00 50.00 30725.08 0.22 0.00 28.11 56.864 3.960
 9.00 17.00 50.00 58.00 37307.73 0.08 0.00 23.59 -45.396 3.960
 9.00 17.00 58.00 66.00 23350.16 0.11 0.00 -147.95 -16.449 3.960
 9.00 17.00 66.00 51.00 30482.61 0.10 0.00 30.90 52.599 3.960
 9.00 17.00 51.00 59.00 34352.33 0.09 0.00 106.79 -38.812 3.960
 9.00 17.00 59.00 67.00 24569.37 0.06 0.00 60.31 -16.273 3.960
 9.00 17.00 67.00 52.00 31230.61 0.05 0.00 -126.46 50.328 3.960
 9.00 17.00 52.00 60.00 19319.12 6.95 0.00 52.76 -20.305 3.960
 9.00 17.00 60.00 68.00 37333.33 4.63 0.00 13.03 -23.222 3.951
 9.00 17.00 68.00 53.00 30453.51 0.11 0.00 -107.79 45.799 3.951
 9.00 17.00 53.00 61.00 36795.45 0.04 0.00 86.20 -35.953 3.951
 9.00 17.00 61.00 69.00 19583.27 0.24 0.00 -67.18 -11.481 3.951
 9.00 17.00 69.00 54.00 29019.08 0.18 0.00 8.14 40.885 3.951
 9.00 17.00 54.00 62.00 24970.73 4.23 0.00 -20.51 -22.774 3.951
 9.00 17.00 62.00 70.00 32135.43 5.62 0.00 178.87 -17.777 3.951
 9.00 17.00 70.00 55.00 22296.25 0.05 0.00 -111.64 29.471 3.951
 9.00 17.00 55.00 63.00 -31435.89 15.14 0.00 1.21 26.804 3.951
 9.00 17.00 63.00 71.00 111883.83 7.04 0.00 -81.52 -58.469 3.951
 9.00 17.00 56.00 64.00 -1703.41 65.93 0.00 59.85 1.353 3.930
 10.00 12.00 13.00 15.00 32205.40 4.91 0.00 -39.65 -163.302 0.060
 10.00 12.00 22.00 24.00 13665.92 1.72 0.00 -61.30 -50.060 4.833
 10.00 12.00 15.00 17.00 31305.22 0.22 0.00 110.53 -1521.111 4.007
 10.00 12.00 17.00 19.00 30716.90 0.13 0.00 -372.37 -497.508 4.007
 10.00 12.00 19.00 21.00 20456.77 0.25 0.00 160.08 -150.604 4.007
 10.00 12.00 21.00 23.00 9418.60 0.61 0.00 -52.82 -37.337 4.007
 10.00 12.00 23.00 14.00 34131.32 0.21 0.00 77.67 5137.292 4.007
 10.00 12.00 14.00 16.00 38663.10 0.20 0.00 0.81 -4109.500 4.007
 10.00 12.00 16.00 18.00 27243.13 0.19 0.00 -104.82 -723.917 4.007
 10.00 12.00 18.00 20.00 18459.34 0.23 0.00 60.77 -196.204 4.007
 10.00 12.00 20.00 22.00 17151.44 0.28 0.00 48.28 -91.151 4.007
 10.00 14.00 22.00 26.00 28414.35 3.20 0.00 6.82 -331.252 3.516
 10.00 14.00 26.00 30.00 -4200.63 53.29 0.00 -96.09 19.588 3.516
 10.00 14.00 30.00 34.00 15369.66 0.09 0.00 -40.51 -35.836 3.516
 10.00 14.00 34.00 38.00 22946.68 0.06 0.00 15.85 -30.573 3.516
 10.00 14.00 38.00 23.00 19510.20 0.07 0.00 32.79 308.263 3.516
 10.00 14.00 23.00 27.00 19450.09 0.09 0.00 25.03 -175.105 3.516
 10.00 14.00 27.00 31.00 26169.20 0.06 0.00 -92.02 -100.970 3.516
 10.00 14.00 31.00 35.00 6296.16 0.00 0.00 27.64 -12.632 3.516
 10.00 14.00 35.00 39.00 22622.06 0.04 0.00 -19.53 -26.606 3.516
 10.00 14.00 24.00 28.00 25355.58 0.42 0.00 -37.48 -180.088 3.514
