 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 2.00 8.00 48.00 31.00 7688.33 0.19 0.00 -9.93 38.782 5.527
 2.00 8.00 31.00 37.00 5278.58 0.12 0.00 -12.11 -14.320 5.527
 2.00 8.00 37.00 43.00 9148.97 0.22 0.00 100.92 -13.924 5.527
 2.00 8.00 43.00 32.00 7728.34 0.20 0.00 17.43 28.226 5.527
 2.00 8.00 32.00 38.00 6406.49 0.18 0.00 -94.07 -15.653 5.527
 2.00 8.00 38.00 44.00 10609.09 0.19 0.00 21.73 -14.813 5.527
 2.00 8.00 44.00 33.00 9267.26 0.17 0.00 72.02 30.762 5.527
 2.00 8.00 33.00 39.00 8847.78 0.14 0.00 5.81 -19.541 5.527
 2.00 8.00 39.00 45.00 9271.60 0.17 0.00 -121.90 -11.906 5.527
 2.00 10.00 42.00 50.00 13296.53 4.73 0.00 56.43 -19.836 4.499
 2.00 10.00 50.00 58.00 20027.75 6.36 0.00 18.35 -17.073 4.499
 2.00 10.00 58.00 43.00 15863.56 0.37 0.00 -55.24 33.359 4.499
 2.00 10.00 43.00 51.00 16028.75 0.38 0.00 -53.89 -22.161 4.499
 2.00 10.00 51.00 59.00 14972.45 0.31 0.00 90.20 -11.984 4.499
 2.00 10.00 59.00 44.00 15766.94 0.39 0.00 -91.25 30.913 4.499
 2.00 10.00 44.00 52.00 15900.99 0.38 0.00 43.97 -20.413 4.499
 2.00 10.00 52.00 60.00 8488.13 12.86 0.00 -19.96 -6.388 4.499
 2.00 10.00 60.00 45.00 14068.98 2.96 0.00 -67.86 25.761 4.499
 2.00 10.00 45.00 53.00 17176.04 0.34 0.00 66.39 -20.511 4.499
 2.00 10.00 53.00 61.00 14283.70 1.08 0.00 56.15 -10.146 4.511
 2.00 10.00 61.00 46.00 16683.03 0.51 0.00 -27.26 28.649 4.511
 2.00 10.00 46.00 54.00 18437.01 0.41 0.00 -16.62 -20.571 4.511
 2.00 10.00 54.00 62.00 8964.53 8.48 0.00 -46.71 -6.001 4.511
 2.00 10.00 62.00 47.00 14117.54 2.21 0.00 130.95 22.712 4.511
 2.00 10.00 47.00 55.00 19238.71 0.09 0.00 -34.82 -20.036 4.511
 2.00 10.00 55.00 63.00 -795.40 242.16 0.00 -54.55 0.502 4.511
 2.00 10.00 63.00 48.00 10505.48 8.05 0.00 -50.78 15.856 4.511
 2.00 10.00 48.00 56.00 18423.66 0.13 0.00 128.48 -17.938 4.511
 2.00 10.00 56.00 64.00 9466.81 0.68 0.00 49.26 -5.649 4.511
 2.00 10.00 49.00 57.00 17260.89 0.28 0.00 14.30 -15.725 4.509
 3.00 5.00 6.00 8.00 37728.05 2.49 0.00 5.70 -154.891 0.048
 3.00 5.00 15.00 17.00 14075.04 1.30 0.00 -19.80 -28.446 2.667
 3.00 5.00 8.00 10.00 23613.44 0.36 0.00 176.47 -762.245 2.662
 3.00 5.00 10.00 12.00 27441.74 0.12 0.00 -339.59 -295.274 2.662
 3.00 5.00 12.00 14.00 23519.54 0.16 0.00 61.76 -115.032 2.662
 3.00 5.00 14.00 16.00 11541.14 0.53 0.00 55.59 -30.394 2.662
 3.00 5.00 16.00 7.00 51783.78 0.24 0.00 -26.35 5178.048 2.662
 3.00 5.00 7.00 9.00 64237.45 0.24 0.00 -14.54 -4535.986 2.662
 3.00 5.00 9.00 11.00 21636.24 0.23 0.00 58.74 -381.949 2.662
 3.00 5.00 11.00 13.00 28537.45 0.05 0.00 -52.25 -201.511 2.662
 3.00 5.00 13.00 15.00 12477.24 0.88 0.00 -11.42 -44.053 2.662
 3.00 7.00 15.00 19.00 12842.11 0.03 0.00 -124.71 -144.778 3.400
 3.00 7.00 19.00 23.00 8248.31 0.84 0.00 82.33 -37.196 3.400
 3.00 7.00 23.00 27.00 8827.33 0.40 0.00 -13.30 -19.903 3.400
 3.00 7.00 27.00 31.00 9609.45 0.05 0.00 -41.47 -12.381 3.400
 3.00 7.00 31.00 16.00 10551.39 0.11 0.00 145.71 161.219 3.400
 3.00 7.00 16.00 20.00 11808.24 0.15 0.00 -35.78 -102.804 3.400
 3.00 7.00 20.00 24.00 8393.33 0.19 0.00 -66.40 -31.317 3.400
 3.00 7.00 24.00 28.00 9213.01 0.29 0.00 10.21 -17.875 3.400
 3.00 7.00 28.00 32.00 8162.94 0.13 0.00 52.70 -9.284 3.400
 3.00 7.00 17.00 21.00 12584.58 0.04 0.00 9.37 -86.245 3.391
 3.00 7.00 21.00 25.00 7722.15 0.38 0.00 48.87 -24.055 3.391
 3.00 7.00 25.00 29.00 8217.03 1.09 0.00 -115.91 -13.783 3.391
 3.00 7.00 29.00 33.00 7094.34 2.09 0.00 90.40 -7.140 3.391
 3.00 7.00 33.00 18.00 8627.88 0.06 0.00 -102.27 89.003 3.391
 3.00 7.00 18.00 22.00 8966.35 0.05 0.00 139.97 -49.394 3.391
 3.00 7.00 22.00 26.00 10780.84 2.00 0.00 -159.55 -28.404 3.391
 3.00 7.00 26.00 30.00 9751.26 9.58 0.00 93.64 -14.273 3.391
 3.00 9.00 29.00 35.00 12892.69 0.71 0.00 -13.94 -43.552 4.905
 3.00 9.00 35.00 41.00 7787.97 2.31 0.00 22.51 -13.846 4.905
 3.00 9.00 41.00 47.00 14385.37 0.39 0.00 129.71 -15.113 4.905
 3.00 9.00 47.00 30.00 11018.60 0.41 0.00 -76.24 60.159 4.905
 3.00 9.00 30.00 36.00 9795.94 0.83 0.00 -82.95 -29.428 4.905
 3.00 9.00 36.00 42.00 13703.49 0.57 0.00 77.88 -22.167 4.905
 3.00 9.00 42.00 48.00 10904.18 1.41 0.00 -58.57 -10.583 4.905
 3.00 9.00 48.00 31.00 9204.55 0.06 0.00 -8.95 45.426 4.905
 3.00 9.00 31.00 37.00 6592.89 0.03 0.00 -13.09 -17.694 4.905
 3.00 9.00 37.00 43.00 11117.26 0.18 0.00 101.60 -16.410 4.905
 3.00 9.00 43.00 49.00 34339.50 5.03 0.00 -3.34 -30.818 4.900
 3.00 9.00 49.00 32.00 14493.50 2.36 0.00 20.07 64.812 4.900
 3.00 9.00 32.00 38.00 7860.73 0.17 0.00 -94.88 -18.905 4.900
 3.00 9.00 38.00 44.00 13156.10 0.15 0.00 21.94 -17.749 4.900
 3.00 9.00 44.00 33.00 11437.09 0.17 0.00 70.97 37.031 4.900
 3.00 9.00 33.00 39.00 10895.81 0.21 0.00 8.19 -23.601 4.900
 3.00 9.00 39.00 45.00 11341.73 0.14 0.00 -121.48 -14.038 4.900
 3.00 9.00 45.00 34.00 12257.04 0.12 0.00 25.79 36.068 4.900
 3.00 9.00 34.00 40.00 12891.37 0.11 0.00 18.33 -25.241 4.900
 3.00 9.00 40.00 46.00 11066.01 0.14 0.00 51.00 -12.597 4.900
 3.00 11.00 43.00 51.00 20563.26 0.24 0.00 -51.81 -19.671 2.885
 3.00 11.00 51.00 59.00 17146.45 1.07 0.00 87.94 -9.373 2.885
 3.00 11.00 59.00 44.00 19450.57 0.39 0.00 -92.60 26.227 2.885
 3.00 11.00 44.00 52.00 19612.33 0.63 0.00 44.39 -17.387 2.885
 3.00 11.00 52.00 60.00 13059.48 16.65 0.00 -16.05 -6.703 2.885
 3.00 11.00 60.00 45.00 18525.03 5.37 0.00 -70.45 23.289 2.885
 3.00 11.00 45.00 53.00 21313.19 0.48 0.00 66.79 -17.544 2.885
 3.00 11.00 53.00 61.00 19523.26 0.31 0.00 55.07 -9.421 2.885
 3.00 11.00 61.00 46.00 21369.34 0.40 0.00 -26.76 25.090 2.885
 3.00 11.00 46.00 54.00 22871.26 0.70 0.00 -15.12 -17.513 2.885
 3.00 11.00 54.00 62.00 281931.28 3.49 0.00 49.92 -128.025 2.884
 3.00 11.00 62.00 47.00 129291.35 3.16 0.00 31.48 141.949 2.884
 3.00 11.00 47.00 55.00 23703.62 0.09 0.00 -33.14 -16.908 2.884
 3.00 11.00 55.00 63.00 -63481.38 0.29 0.00 -71.38 27.170 2.884
 3.00 11.00 63.00 48.00 -13379.98 0.67 0.00 -33.85 -13.762 2.884
 3.00 11.00 48.00 56.00 22729.14 0.17 0.00 129.27 -15.133 2.884
 3.00 11.00 56.00 64.00 8645.90 0.30 0.00 47.80 -3.492 2.884
 3.00 11.00 64.00 49.00 19223.10 0.31 0.00 -102.49 18.549 2.884
 3.00 11.00 49.00 57.00 25315.56 0.31 0.00 15.32 -15.758 2.884
 3.00 11.00 57.00 65.00 4091.46 2.66 0.00 9.91 -1.561 2.884
 3.00 11.00 50.00 58.00 21764.24 0.80 0.00 26.64 -12.705 2.889
 4.00 6.00 7.00 9.00 22979.97 4.14 0.00 -39.61 -107.976 0.055
 4.00 6.00 16.00 18.00 16776.91 0.21 0.00 -142.32 -51.871 4.080
 4.00 6.00 9.00 11.00 18882.75 0.11 0.00 222.05 -894.977 3.909
 4.00 6.00 11.00 13.00 27151.37 0.18 0.00 -243.03 -428.960 3.909
 4.00 6.00 13.00 15.00 7668.71 0.57 0.00 -11.73 -55.071 3.909
 4.00 6.00 15.00 17.00 14102.76 0.23 0.00 -27.31 -54.533 3.909
 4.00 6.00 17.00 8.00 18915.68 0.12 0.00 72.49 2777.189 3.909
 4.00 6.00 8.00 10.00 17262.15 0.12 0.00 41.90 -1789.738 3.909
 4.00 6.00 10.00 12.00 26535.88 0.11 0.00 -124.35 -687.809 3.909
 4.00 6.00 12.00 14.00 21811.00 0.16 0.00 31.08 -226.136 3.909
 4.00 6.00 14.00 16.00 9769.88 0.24 0.00 55.04 -50.647 3.909
 4.00 8.00 16.00 20.00 18433.76 1.40 0.00 -36.58 -222.328 3.637
 4.00 8.00 20.00 24.00 6667.69 10.90 0.00 -65.07 -32.167 3.637
 4.00 8.00 24.00 28.00 7563.13 3.26 0.00 8.93 -18.244 3.637
 4.00 8.00 28.00 32.00 11208.76 0.60 0.00 53.29 -15.450 3.637
 4.00 8.00 32.00 17.00 13423.02 0.99 0.00 -35.24 219.417 3.637
 4.00 8.00 17.00 21.00 15724.13 0.98 0.00 11.05 -146.455 3.637
 4.00 8.00 21.00 25.00 9569.06 1.32 0.00 48.99 -38.197 3.637
 4.00 8.00 25.00 29.00 10927.72 0.72 0.00 -117.04 -22.683 3.637
 4.00 8.00 29.00 33.00 9876.07 0.51 0.00 88.97 -12.017 3.637
 4.00 8.00 18.00 22.00 11654.72 0.03 0.00 139.03 -85.949 3.649
 4.00 8.00 22.00 26.00 12550.03 2.45 0.00 -159.32 -42.069 3.649
 4.00 8.00 26.00 30.00 7614.97 5.76 0.00 93.07 -13.745 3.649
 4.00 8.00 30.00 34.00 6639.77 0.60 0.00 -58.34 -7.191 3.649
 4.00 8.00 34.00 19.00 10547.22 0.16 0.00 -42.94 117.080 3.649
 4.00 8.00 19.00 23.00 11439.25 0.08 0.00 83.46 -67.811 3.649
 4.00 8.00 23.00 27.00 9952.64 0.34 0.00 -13.19 -28.217 3.649
 4.00 8.00 27.00 31.00 13416.16 0.03 0.00 -40.45 -21.131 3.649
 4.00 10.00 30.00 36.00 12338.53 1.34 0.00 -82.42 -26.930 3.169
 4.00 10.00 36.00 42.00 8344.82 5.94 0.00 76.00 -9.586 3.169
 4.00 10.00 42.00 48.00 14300.28 2.01 0.00 -59.22 -9.707 3.169
 4.00 10.00 48.00 31.00 9497.85 0.14 0.00 -7.11 33.505 3.169
 4.00 10.00 31.00 37.00 6621.55 0.12 0.00 -14.22 -12.852 3.169
 4.00 10.00 37.00 43.00 11818.75 0.06 0.00 102.42 -12.352 3.169
 4.00 10.00 43.00 49.00 15700.18 0.51 0.00 -4.40 -9.845 3.169
 4.00 10.00 49.00 32.00 10978.49 0.26 0.00 22.17 35.006 3.169
 4.00 10.00 32.00 38.00 8141.18 0.03 0.00 -95.52 -14.117 3.169
 4.00 10.00 38.00 44.00 13596.50 0.18 0.00 21.50 -12.967 3.169
 4.00 10.00 44.00 50.00 34532.12 4.38 0.00 91.42 -19.992 3.161
 4.00 10.00 50.00 33.00 16417.50 1.60 0.00 -22.69 47.360 3.161
 4.00 10.00 33.00 39.00 11168.87 0.38 0.00 10.14 -17.328 3.161
 4.00 10.00 39.00 45.00 12161.12 0.03 0.00 -121.77 -10.584 3.161
 4.00 10.00 45.00 34.00 12836.43 0.29 0.00 26.91 26.811 3.161
 4.00 10.00 34.00 40.00 13344.19 0.24 0.00 17.57 -18.646 3.161
 4.00 10.00 40.00 46.00 11804.59 0.29 0.00 50.15 -9.426 3.161
 4.00 10.00 46.00 35.00 12233.62 0.17 0.00 -83.99 23.223 3.161
 4.00 10.00 35.00 41.00 12186.27 0.17 0.00 21.93 -15.392 3.161
 4.00 10.00 41.00 47.00 14344.41 0.90 0.00 127.61 -10.534 3.161
 4.00 12.00 44.00 52.00 26909.12 4.57 0.00 46.05 -29.972 3.359
 4.00 12.00 52.00 60.00 10974.65 34.87 0.00 -20.90 -6.985 3.359
 4.00 12.00 60.00 45.00 22847.12 2.94 0.00 -68.51 35.871 3.359
 4.00 12.00 45.00 53.00 24139.78 0.08 0.00 67.18 -24.918 3.359
 4.00 12.00 53.00 61.00 22059.65 0.38 0.00 54.68 -13.183 3.359
 4.00 12.00 61.00 46.00 24266.01 0.26 0.00 -27.17 35.521 3.359
 4.00 12.00 46.00 54.00 26287.50 0.50 0.00 -13.59 -25.195 3.359
 4.00 12.00 54.00 62.00 17163.56 7.07 0.00 -49.39 -9.643 3.359
 4.00 12.00 62.00 47.00 21033.00 3.03 0.00 128.96 28.754 3.359
 4.00 12.00 47.00 55.00 25586.68 0.80 0.00 -32.20 -22.813 3.359
 4.00 12.00 55.00 63.00 1585732.25 1.29 0.00 165.25 -827.325 3.314
 4.00 12.00 63.00 48.00 669172.13 1.26 0.00 -270.95 844.097 3.314
 4.00 12.00 48.00 56.00 23833.90 0.31 0.00 129.15 -19.533 3.314
 4.00 12.00 56.00 64.00 28858.41 1.11 0.00 50.70 -14.191 3.314
 4.00 12.00 64.00 49.00 29415.40 0.27 0.00 -104.21 34.761 3.314
 4.00 12.00 49.00 57.00 29754.56 0.26 0.00 14.90 -22.761 3.314
 4.00 12.00 57.00 65.00 4632.99 1.10 0.00 11.39 -2.150 3.314
 4.00 12.00 65.00 50.00 20092.50 0.28 0.00 11.61 22.276 3.314
 4.00 12.00 50.00 58.00 27564.80 0.30 0.00 23.90 -19.713 3.314
 4.00 12.00 58.00 66.00 17822.43 0.31 0.00 -156.51 -7.812 3.314
 4.00 12.00 51.00 59.00 36587.07 5.91 0.00 94.21 -24.345 3.293
 5.00 7.00 8.00 10.00 6364.99 2.00 0.00 56.86 -50.584 0.094
 5.00 7.00 17.00 19.00 15565.07 0.13 0.00 -95.91 -35.663 3.023
 5.00 7.00 10.00 12.00 19263.88 0.14 0.00 93.08 -703.416 3.011
 5.00 7.00 12.00 14.00 18372.45 0.07 0.00 -221.16 -223.622 3.011
 5.00 7.00 14.00 16.00 9130.54 0.10 0.00 53.48 -50.515 3.011
 5.00 7.00 16.00 18.00 11694.45 0.06 0.00 -143.98 -34.838 3.011
 5.00 7.00 18.00 9.00 13496.80 0.12 0.00 84.75 1526.638 3.011
 5.00 7.00 9.00 11.00 12008.20 0.13 0.00 177.14 -959.167 3.011
 5.00 7.00 11.00 13.00 21808.24 0.12 0.00 -147.46 -435.489 3.011
 5.00 7.00 13.00 15.00 8807.38 0.18 0.00 -15.06 -70.350 3.011
 5.00 7.00 15.00 17.00 11073.25 0.33 0.00 -26.64 -44.224 3.011
 5.00 9.00 17.00 21.00 19574.86 0.11 0.00 10.74 -265.516 4.091
 5.00 9.00 21.00 25.00 11794.25 0.20 0.00 47.56 -63.992 4.091
 5.00 9.00 25.00 29.00 14054.70 0.15 0.00 -117.63 -38.128 4.091
 5.00 9.00 29.00 33.00 12674.68 0.26 0.00 87.69 -19.648 4.091
 5.00 9.00 33.00 18.00 13947.82 0.13 0.00 -97.82 256.411 4.091
 5.00 9.00 18.00 22.00 14040.59 0.16 0.00 139.09 -147.073 4.091
 5.00 9.00 22.00 26.00 18536.74 0.20 0.00 -159.39 -83.216 4.091
 5.00 9.00 26.00 30.00 6585.40 1.04 0.00 94.40 -15.373 4.091
 5.00 9.00 30.00 34.00 9059.24 0.48 0.00 -60.17 -12.397 4.091
 5.00 9.00 19.00 23.00 14006.02 0.35 0.00 86.34 -115.632 4.085
 5.00 9.00 23.00 27.00 14244.50 1.30 0.00 -17.30 -53.455 4.085
 5.00 9.00 27.00 31.00 17090.94 0.05 0.00 -39.50 -34.535 4.085
 5.00 9.00 31.00 35.00 4309.86 0.35 0.00 -3.45 -5.225 4.085
 5.00 9.00 35.00 20.00 12231.01 0.42 0.00 113.92 151.996 4.085
 5.00 9.00 20.00 24.00 12002.29 0.50 0.00 -65.03 -79.651 4.085
 5.00 9.00 24.00 28.00 13077.30 0.51 0.00 7.70 -41.506 4.085
 5.00 9.00 28.00 32.00 14970.07 0.18 0.00 51.98 -26.396 4.085
 5.00 11.00 31.00 37.00 8612.71 0.22 0.00 -15.53 -15.296 2.579
 5.00 11.00 37.00 43.00 14312.99 0.70 0.00 101.85 -13.379 2.579
 5.00 11.00 43.00 49.00 19928.26 0.58 0.00 -4.79 -11.007 2.579
 5.00 11.00 49.00 32.00 13810.45 0.32 0.00 22.67 39.643 2.579
 5.00 11.00 32.00 38.00 10148.56 0.11 0.00 -94.95 -16.029 2.579
 5.00 11.00 38.00 44.00 17467.34 0.24 0.00 22.35 -14.855 2.579
 5.00 11.00 44.00 50.00 21843.20 0.65 0.00 88.84 -11.146 2.579
 5.00 11.00 50.00 33.00 16324.85 0.36 0.00 -20.57 42.357 2.579
 5.00 11.00 33.00 39.00 14184.85 0.14 0.00 10.62 -20.015 2.579
 5.00 11.00 39.00 45.00 15250.75 0.35 0.00 -122.76 -11.836 2.579
 5.00 11.00 45.00 51.00 28589.25 0.83 0.00 50.98 -13.458 2.570
 5.00 11.00 51.00 34.00 18756.61 0.31 0.00 -23.70 43.996 2.570
 5.00 11.00 34.00 40.00 16868.54 0.12 0.00 17.06 -21.280 2.570
 5.00 11.00 40.00 46.00 15122.34 0.14 0.00 49.66 -10.702 2.570
 5.00 11.00 46.00 35.00 15550.68 0.12 0.00 -83.22 26.411 2.570
 5.00 11.00 35.00 41.00 15193.43 0.13 0.00 22.29 -17.263 2.570
