 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 2.00 10.00 59.00 44.00 15577.67 0.04 0.00 -92.98 28.089 4.138
 2.00 10.00 44.00 52.00 15611.60 0.10 0.00 48.97 -18.432 4.138
 2.00 10.00 52.00 60.00 5030.47 29.27 0.00 -31.64 -3.482 4.138
 2.00 10.00 60.00 45.00 12446.95 4.92 0.00 -43.66 20.960 4.138
 2.00 10.00 45.00 53.00 17013.39 0.19 0.00 34.38 -18.685 4.138
 2.00 10.00 53.00 61.00 14273.09 1.47 0.00 66.93 -9.284 4.131
 2.00 10.00 61.00 46.00 16636.82 0.69 0.00 -42.05 26.163 4.131
 2.00 10.00 46.00 54.00 18253.64 0.53 0.00 29.95 -18.651 4.131
 2.00 10.00 54.00 62.00 7449.58 12.42 0.00 -61.70 -4.567 4.131
 2.00 10.00 62.00 47.00 13519.52 2.76 0.00 56.24 19.918 4.131
 2.00 10.00 47.00 55.00 19391.28 0.21 0.00 40.66 -18.494 4.131
 2.00 10.00 55.00 63.00 -2737.65 83.28 0.00 -71.64 1.584 4.131
 2.00 10.00 63.00 48.00 9636.26 10.36 0.00 18.68 13.319 4.131
 2.00 10.00 48.00 56.00 18447.60 0.23 0.00 65.23 -16.448 4.131
 2.00 10.00 56.00 64.00 9098.59 1.14 0.00 16.19 -4.972 4.131
 2.00 10.00 49.00 57.00 17411.11 0.20 0.00 25.30 -14.533 4.131
 3.00 5.00 6.00 8.00 42920.12 2.29 0.00 -33.11 -150.746 0.041
 3.00 5.00 15.00 17.00 13382.74 2.23 0.00 -0.06 -20.717 2.043
 3.00 5.00 8.00 10.00 23901.32 0.32 0.00 162.82 -593.049 2.046
 3.00 5.00 10.00 12.00 25445.96 0.30 0.00 -290.26 -210.458 2.046
 3.00 5.00 12.00 14.00 28639.47 0.26 0.00 85.30 -107.669 2.046
 3.00 5.00 14.00 16.00 11833.24 1.00 0.00 -3.39 -23.954 2.046
 3.00 5.00 16.00 7.00 53890.34 0.23 0.00 107.21 4142.064 2.046
 3.00 5.00 7.00 9.00 66987.34 0.24 0.00 -125.83 -3635.882 2.046
 3.00 5.00 9.00 11.00 21529.60 0.16 0.00 38.84 -292.141 2.046
 3.00 5.00 11.00 13.00 31018.24 0.17 0.00 -95.64 -168.358 2.046
 3.00 5.00 13.00 15.00 12799.70 1.64 0.00 55.48 -34.737 2.046
 3.00 7.00 15.00 19.00 12685.59 0.17 0.00 -138.12 -110.643 2.630
 3.00 7.00 19.00 23.00 8154.47 0.50 0.00 112.58 -28.449 2.630
 3.00 7.00 23.00 27.00 8757.93 0.26 0.00 1.31 -15.277 2.630
 3.00 7.00 27.00 31.00 9495.11 0.10 0.00 -70.13 -9.465 2.630
 3.00 7.00 31.00 16.00 10529.83 0.20 0.00 117.51 124.473 2.630
 3.00 7.00 16.00 20.00 11816.09 0.27 0.00 -28.47 -79.587 2.630
 3.00 7.00 20.00 24.00 7960.45 0.26 0.00 -38.05 -22.979 2.630
 3.00 7.00 24.00 28.00 9910.98 0.13 0.00 -53.02 -14.877 2.630
 3.00 7.00 28.00 32.00 8017.42 0.24 0.00 164.38 -7.055 2.630
 3.00 7.00 17.00 21.00 12827.21 0.27 0.00 9.15 -68.106 2.627
 3.00 7.00 21.00 25.00 7697.46 0.47 0.00 -0.48 -18.577 2.627
 3.00 7.00 25.00 29.00 8306.25 0.10 0.00 -71.10 -10.794 2.627
 3.00 7.00 29.00 33.00 6795.32 0.48 0.00 27.24 -5.298 2.627
 3.00 7.00 33.00 18.00 8591.68 0.03 0.00 -16.41 68.666 2.627
 3.00 7.00 18.00 22.00 8988.18 0.04 0.00 74.37 -38.361 2.627
 3.00 7.00 22.00 26.00 14135.18 3.99 0.00 -77.18 -28.853 2.627
 3.00 7.00 26.00 30.00 4323.49 44.55 0.00 39.82 -4.903 2.627
 3.00 9.00 29.00 35.00 14260.04 0.92 0.00 -37.90 -38.887 3.960
 3.00 9.00 35.00 41.00 4990.79 5.93 0.00 49.04 -7.163 3.960
 3.00 9.00 41.00 47.00 15186.53 0.83 0.00 45.40 -12.880 3.960
 3.00 9.00 47.00 30.00 9629.15 6.52 0.00 -10.01 42.442 3.960
 3.00 9.00 30.00 36.00 7044.64 16.70 0.00 -92.51 -17.085 3.960
 3.00 9.00 36.00 42.00 16219.78 1.65 0.00 58.33 -21.181 3.960
 3.00 9.00 42.00 48.00 6656.19 6.85 0.00 33.52 -5.215 3.960
 3.00 9.00 48.00 31.00 9334.87 0.23 0.00 -66.75 37.191 3.960
 3.00 9.00 31.00 37.00 6766.72 0.11 0.00 -5.99 -14.661 3.960
 3.00 9.00 37.00 43.00 11231.40 0.34 0.00 87.58 -13.384 3.960
 3.00 9.00 43.00 49.00 77331.38 8.64 0.00 -8.50 -55.988 3.953
 3.00 9.00 49.00 32.00 23218.03 5.67 0.00 87.20 83.759 3.953
 3.00 9.00 32.00 38.00 7945.44 0.41 0.00 -69.46 -15.416 3.953
 3.00 9.00 38.00 44.00 13307.03 0.29 0.00 -66.62 -14.483 3.953
 3.00 9.00 44.00 33.00 11573.85 0.39 0.00 27.46 30.231 3.953
 3.00 9.00 33.00 39.00 11097.42 0.61 0.00 54.79 -19.392 3.953
 3.00 9.00 39.00 45.00 11342.37 0.35 0.00 -108.16 -11.326 3.953
 3.00 9.00 45.00 34.00 12355.46 0.12 0.00 5.86 29.331 3.953
 3.00 9.00 34.00 40.00 13019.78 0.06 0.00 13.21 -20.565 3.953
 3.00 9.00 40.00 46.00 11190.08 0.28 0.00 39.87 -10.276 3.953
 3.00 11.00 43.00 51.00 21121.94 0.25 0.00 22.86 -16.415 2.344
 3.00 11.00 51.00 59.00 14833.93 2.29 0.00 11.95 -6.588 2.344
 3.00 11.00 59.00 44.00 18943.69 0.82 0.00 -92.46 20.752 2.344
 3.00 11.00 44.00 52.00 18956.61 1.48 0.00 48.30 -13.653 2.344
 3.00 11.00 52.00 60.00 9699.79 36.34 0.00 -26.81 -4.045 2.344
 3.00 11.00 60.00 45.00 16721.06 9.89 0.00 -47.39 17.078 2.344
 3.00 11.00 45.00 53.00 20894.17 0.85 0.00 34.33 -13.973 2.344
 3.00 11.00 53.00 61.00 18889.04 0.35 0.00 65.33 -7.405 2.344
 3.00 11.00 61.00 46.00 20776.67 0.72 0.00 -40.44 19.818 2.344
 3.00 11.00 46.00 54.00 22168.01 1.47 0.00 30.62 -13.791 2.344
 3.00 11.00 54.00 62.00 486316.56 3.12 0.00 60.22 -179.739 2.347
 3.00 11.00 62.00 47.00 213910.36 2.97 0.00 -67.88 191.145 2.347
 3.00 11.00 47.00 55.00 23871.73 0.21 0.00 42.53 -13.859 2.347
 3.00 11.00 55.00 63.00 -103569.76 1.98 0.00 -84.66 36.078 2.347
 3.00 11.00 63.00 48.00 -30861.88 2.48 0.00 32.85 -25.835 2.347
 3.00 11.00 48.00 56.00 22101.75 0.55 0.00 65.36 -11.977 2.347
 3.00 11.00 56.00 64.00 5330.77 0.10 0.00 14.41 -1.752 2.347
 3.00 11.00 64.00 49.00 21112.61 0.78 0.00 -80.64 16.581 2.347
 3.00 11.00 49.00 57.00 30664.82 0.82 0.00 29.00 -15.535 2.347
 3.00 11.00 57.00 65.00 -860.02 19.84 0.00 -1.01 0.267 2.347
 3.00 11.00 50.00 58.00 23155.82 1.38 0.00 32.94 -11.004 2.352
 4.00 6.00 7.00 9.00 21624.88 2.03 0.00 -154.30 -87.151 0.047
 4.00 6.00 16.00 18.00 16359.88 0.35 0.00 -86.88 -40.725 3.285
 4.00 6.00 9.00 11.00 18537.87 0.10 0.00 265.61 -736.529 3.276
 4.00 6.00 11.00 13.00 28052.74 0.38 0.00 -343.24 -371.521 3.276
 4.00 6.00 13.00 15.00 7994.23 0.93 0.00 53.18 -48.124 3.276
 4.00 6.00 15.00 17.00 12271.16 0.84 0.00 -8.28 -39.776 3.276
 4.00 6.00 17.00 8.00 18566.71 0.16 0.00 29.17 2285.083 3.276
 4.00 6.00 8.00 10.00 16916.18 0.14 0.00 33.71 -1470.214 3.276
 4.00 6.00 10.00 12.00 24753.60 0.07 0.00 -42.20 -537.844 3.276
 4.00 6.00 12.00 14.00 25311.56 0.38 0.00 18.16 -219.987 3.276
 4.00 6.00 14.00 16.00 9900.27 0.38 0.00 -0.72 -43.022 3.276
 4.00 8.00 16.00 20.00 18337.21 1.46 0.00 -33.01 -177.883 2.926
 4.00 8.00 20.00 24.00 6641.83 4.75 0.00 -41.12 -25.772 2.926
 4.00 8.00 24.00 28.00 8540.90 0.37 0.00 -50.74 -16.570 2.926
 4.00 8.00 28.00 32.00 10963.14 1.26 0.00 162.14 -12.154 2.926
 4.00 8.00 32.00 17.00 14021.96 0.86 0.00 -73.49 184.353 2.926
 4.00 8.00 17.00 21.00 16681.60 0.95 0.00 5.12 -124.967 2.926
 4.00 8.00 21.00 25.00 9838.56 0.48 0.00 6.38 -31.587 2.926
 4.00 8.00 25.00 29.00 10918.36 1.27 0.00 -72.02 -18.228 2.926
 4.00 8.00 29.00 33.00 9734.34 0.62 0.00 30.68 -9.527 2.926
 4.00 8.00 18.00 22.00 12009.10 0.28 0.00 71.72 -70.785 2.916
 4.00 8.00 22.00 26.00 17049.72 2.51 0.00 -79.90 -45.680 2.916
 4.00 8.00 26.00 30.00 330.58 219.96 0.00 36.23 -0.477 2.916
 4.00 8.00 30.00 34.00 6477.57 0.92 0.00 -60.75 -5.607 2.916
 4.00 8.00 34.00 19.00 10917.84 0.23 0.00 -47.65 96.867 2.916
 4.00 8.00 19.00 23.00 11725.86 0.23 0.00 113.58 -55.557 2.916
 4.00 8.00 23.00 27.00 10820.05 0.27 0.00 2.42 -24.518 2.916
 4.00 8.00 27.00 31.00 13466.82 0.34 0.00 -70.73 -16.953 2.916
 4.00 10.00 30.00 36.00 14660.24 1.41 0.00 -85.45 -26.682 2.643
 4.00 10.00 36.00 42.00 4643.48 23.79 0.00 55.50 -4.448 2.643
 4.00 10.00 42.00 48.00 12778.93 6.34 0.00 35.27 -7.233 2.643
 4.00 10.00 48.00 31.00 9647.11 0.75 0.00 -68.71 28.378 2.643
 4.00 10.00 31.00 37.00 6767.81 0.64 0.00 -4.76 -10.954 2.643
 4.00 10.00 37.00 43.00 11972.75 0.72 0.00 88.74 -10.435 2.643
 4.00 10.00 43.00 49.00 16565.56 2.04 0.00 -12.41 -8.662 2.643
 4.00 10.00 49.00 32.00 11191.29 0.92 0.00 89.48 29.757 2.643
 4.00 10.00 32.00 38.00 8401.89 0.48 0.00 -68.13 -12.149 2.643
 4.00 10.00 38.00 44.00 13866.70 0.92 0.00 -66.40 -11.028 2.643
 4.00 10.00 44.00 50.00 60588.76 4.98 0.00 80.12 -29.456 2.654
 4.00 10.00 50.00 33.00 21712.59 2.26 0.00 -47.78 52.597 2.654
 4.00 10.00 33.00 39.00 11295.31 1.42 0.00 48.99 -14.716 2.654
 4.00 10.00 39.00 45.00 12227.01 0.70 0.00 -107.87 -8.936 2.654
 4.00 10.00 45.00 34.00 12862.36 0.88 0.00 5.53 22.560 2.654
 4.00 10.00 34.00 40.00 13356.11 0.83 0.00 13.47 -15.672 2.654
 4.00 10.00 40.00 46.00 11735.38 0.55 0.00 40.76 -7.869 2.654
 4.00 10.00 46.00 35.00 12284.55 0.92 0.00 -72.54 19.583 2.654
 4.00 10.00 35.00 41.00 12230.67 0.22 0.00 49.67 -12.973 2.654
 4.00 10.00 41.00 47.00 14234.73 2.38 0.00 44.71 -8.778 2.654
 4.00 12.00 44.00 52.00 36954.16 4.25 0.00 54.06 -28.710 2.343
 4.00 12.00 52.00 60.00 -19042.70 30.93 0.00 -37.80 8.454 2.343
 4.00 12.00 60.00 45.00 17788.63 7.26 0.00 -43.16 19.480 2.343
 4.00 12.00 45.00 53.00 23053.19 0.81 0.00 34.82 -16.598 2.343
 4.00 12.00 53.00 61.00 21442.71 0.11 0.00 65.35 -8.938 2.343
 4.00 12.00 61.00 46.00 23295.77 0.51 0.00 -40.23 23.786 2.343
 4.00 12.00 46.00 54.00 24639.89 1.10 0.00 30.05 -16.473 2.343
 4.00 12.00 54.00 62.00 9005.49 22.77 0.00 -61.31 -3.529 2.343
 4.00 12.00 62.00 47.00 16952.29 5.75 0.00 53.11 16.165 2.343
 4.00 12.00 47.00 55.00 24756.85 0.45 0.00 43.34 -15.396 2.343
 4.00 12.00 55.00 63.00 1885067.13 3.40 0.00 185.01 -697.545 2.350
 4.00 12.00 63.00 48.00 793849.13 3.36 0.00 -237.37 710.218 2.350
 4.00 12.00 48.00 56.00 22721.68 0.57 0.00 63.78 -13.207 2.350
 4.00 12.00 56.00 64.00 28195.71 2.15 0.00 17.77 -9.834 2.350
 4.00 12.00 64.00 49.00 31435.54 1.33 0.00 -81.43 26.347 2.350
 4.00 12.00 49.00 57.00 33540.63 0.98 0.00 28.32 -18.198 2.350
 4.00 12.00 57.00 65.00 3469.04 5.49 0.00 0.15 -1.142 2.350
 4.00 12.00 65.00 50.00 20638.36 0.81 0.00 2.32 16.228 2.350
 4.00 12.00 50.00 58.00 28402.59 0.85 0.00 29.54 -14.407 2.350
 4.00 12.00 58.00 66.00 17970.92 1.90 0.00 -124.90 -5.587 2.350
 4.00 12.00 51.00 59.00 42488.76 1.53 0.00 27.83 -20.110 2.342
 5.00 7.00 8.00 10.00 6098.25 2.09 0.00 59.99 -52.972 0.102
 5.00 7.00 17.00 19.00 15769.77 0.69 0.00 -127.93 -27.138 2.271
 5.00 7.00 10.00 12.00 17839.95 0.09 0.00 178.85 -489.556 2.263
 5.00 7.00 12.00 14.00 21255.68 0.62 0.00 -239.44 -194.429 2.263
 5.00 7.00 14.00 16.00 8908.67 0.57 0.00 2.65 -37.041 2.263
 5.00 7.00 16.00 18.00 11575.99 0.64 0.00 -92.08 -25.917 2.263
 5.00 7.00 18.00 9.00 13301.31 0.30 0.00 42.58 1130.681 2.263
 5.00 7.00 9.00 11.00 11548.90 0.21 0.00 208.90 -693.262 2.263
 5.00 7.00 11.00 13.00 22765.67 0.34 0.00 -243.85 -341.647 2.263
 5.00 7.00 13.00 15.00 8457.73 0.96 0.00 54.81 -50.770 2.263
 5.00 7.00 15.00 17.00 10445.17 0.32 0.00 -11.05 -31.350 2.263
 5.00 9.00 17.00 21.00 19803.16 0.12 0.00 3.52 -206.560 3.146
 5.00 9.00 21.00 25.00 11370.99 0.21 0.00 11.38 -47.443 3.146
 5.00 9.00 25.00 29.00 13812.81 0.20 0.00 -73.47 -28.815 3.146
 5.00 9.00 29.00 33.00 12162.94 0.33 0.00 38.45 -14.499 3.146
 5.00 9.00 33.00 18.00 13742.85 0.15 0.00 -31.89 194.280 3.146
 5.00 9.00 18.00 22.00 13951.83 0.19 0.00 77.40 -112.383 3.146
 5.00 9.00 22.00 26.00 25902.47 0.10 0.00 -82.20 -89.420 3.146
 5.00 9.00 26.00 30.00 -8375.96 0.79 0.00 37.93 15.036 3.146
 5.00 9.00 30.00 34.00 8946.58 0.68 0.00 -59.03 -9.415 3.146
 5.00 9.00 19.00 23.00 13801.37 0.47 0.00 118.79 -87.513 3.137
 5.00 9.00 23.00 27.00 13857.10 1.27 0.00 0.80 -39.939 3.137
 5.00 9.00 27.00 31.00 16663.71 0.20 0.00 -71.62 -25.862 3.137
 5.00 9.00 31.00 35.00 4556.10 0.38 0.00 -13.94 -4.243 3.137
 5.00 9.00 35.00 20.00 11876.45 0.36 0.00 104.17 113.356 3.137
 5.00 9.00 20.00 24.00 11871.40 0.27 0.00 -40.14 -60.509 3.137
 5.00 9.00 24.00 28.00 12129.48 0.81 0.00 -49.86 -29.568 3.137
 5.00 9.00 28.00 32.00 14678.50 0.29 0.00 161.29 -19.879 3.137
 5.00 11.00 31.00 37.00 8786.83 0.15 0.00 -4.82 -12.253 2.025
 5.00 11.00 37.00 43.00 13619.24 0.60 0.00 89.53 -9.996 2.025
 5.00 11.00 43.00 49.00 19690.83 1.10 0.00 -12.28 -8.540 2.025
 5.00 11.00 49.00 32.00 13648.74 0.44 0.00 88.25 30.763 2.025
 5.00 11.00 32.00 38.00 10058.24 0.15 0.00 -66.44 -12.474 2.025
 5.00 11.00 38.00 44.00 17197.29 0.15 0.00 -65.72 -11.484 2.025
 5.00 11.00 44.00 50.00 21722.95 0.77 0.00 75.36 -8.704 2.025
 5.00 11.00 50.00 33.00 16175.77 0.37 0.00 -37.66 32.956 2.025
 5.00 11.00 33.00 39.00 14173.72 0.04 0.00 43.13 -15.704 2.025
 5.00 11.00 39.00 45.00 14690.83 0.17 0.00 -108.09 -8.952 2.025
 5.00 11.00 45.00 51.00 30897.77 0.84 0.00 109.22 -11.449 2.023
 5.00 11.00 51.00 34.00 18960.83 0.10 0.00 -103.95 35.008 2.023
 5.00 11.00 34.00 40.00 16531.35 0.23 0.00 13.23 -16.416 2.023
 5.00 11.00 40.00 46.00 14821.37 0.29 0.00 41.36 -8.256 2.023
 5.00 11.00 46.00 35.00 15220.16 0.10 0.00 -72.84 20.347 2.023
 5.00 11.00 35.00 41.00 14867.77 0.19 0.00 49.95 -13.297 2.023
