 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 46.00 35.00 14922.70 0.25 0.00 14.08 30.665 3.110
 5.00 11.00 35.00 41.00 13790.12 0.25 0.00 -48.15 -18.958 3.110
 5.00 11.00 41.00 47.00 19742.50 0.06 0.00 46.93 -15.509 3.110
 5.00 11.00 47.00 36.00 16740.71 0.17 0.00 -161.02 31.265 3.110
 5.00 11.00 36.00 42.00 16055.78 0.40 0.00 170.61 -19.952 3.110
 5.00 11.00 42.00 48.00 19660.13 0.09 0.00 -63.20 -14.204 3.110
 5.00 13.00 45.00 53.00 33008.61 0.49 0.00 2.94 -23.855 2.180
 5.00 13.00 53.00 61.00 24952.04 1.02 0.00 107.48 -10.304 2.180
 5.00 13.00 61.00 46.00 31295.54 0.58 0.00 6.67 31.880 2.180
 5.00 13.00 46.00 54.00 34113.54 0.67 0.00 -71.81 -22.848 2.180
 5.00 13.00 54.00 62.00 17147.06 13.93 0.00 1.23 -6.649 2.180
 5.00 13.00 62.00 47.00 25924.09 4.13 0.00 83.49 24.622 2.180
 5.00 13.00 47.00 55.00 33954.23 0.54 0.00 -20.71 -21.115 2.180
 5.00 13.00 55.00 63.00 -113.38 3412.62 0.00 -5.72 0.041 2.180
 5.00 13.00 63.00 48.00 19876.55 8.66 0.00 -27.41 17.631 2.180
 5.00 13.00 48.00 56.00 32785.43 0.56 0.00 51.97 -18.966 2.180
 5.00 13.00 56.00 64.00 24082.36 4.12 0.00 26.89 -8.222 2.168
 5.00 13.00 64.00 49.00 29847.25 1.85 0.00 -75.85 24.637 2.168
 5.00 13.00 49.00 57.00 31497.97 0.73 0.00 -8.81 -16.892 2.168
 5.00 13.00 57.00 65.00 19490.34 8.02 0.00 -8.64 -6.272 2.168
 5.00 13.00 65.00 50.00 25341.77 2.90 0.00 46.53 19.597 2.168
 5.00 13.00 50.00 58.00 29186.58 0.46 0.00 36.03 -14.610 2.168
 5.00 13.00 58.00 66.00 17364.76 0.70 0.00 -96.40 -5.273 2.168
 5.00 13.00 66.00 51.00 23600.39 0.73 0.00 -19.68 17.122 2.168
 5.00 13.00 51.00 59.00 27387.07 0.73 0.00 95.41 -12.817 2.168
 5.00 13.00 59.00 67.00 17367.69 0.63 0.00 90.63 -4.982 2.168
 5.00 13.00 52.00 60.00 -32777.92 40.12 0.00 63.37 4.806 0.726
 6.00 8.00 9.00 11.00 24675.98 4.26 0.00 204.05 -159.279 0.076
 6.00 8.00 18.00 20.00 16695.13 0.22 0.00 65.32 -51.961 4.107
 6.00 8.00 11.00 13.00 56418.29 0.33 0.00 15.69 -1785.066 2.609
 6.00 8.00 13.00 15.00 18552.81 0.31 0.00 -274.73 -195.669 2.609
 6.00 8.00 15.00 17.00 17288.31 0.33 0.00 16.84 -82.879 2.609
 6.00 8.00 17.00 19.00 19479.94 0.30 0.00 -80.42 -50.284 2.609
 6.00 8.00 19.00 10.00 53358.80 0.33 0.00 201.64 5229.707 2.609
 6.00 8.00 10.00 12.00 61874.73 0.33 0.00 17.19 -4282.483 2.609
 6.00 8.00 12.00 14.00 43585.27 0.33 0.00 -80.90 -754.157 2.609
 6.00 8.00 14.00 16.00 16459.34 0.31 0.00 32.79 -113.919 2.609
 6.00 8.00 16.00 18.00 19476.37 0.32 0.00 -81.90 -67.400 2.609
 6.00 10.00 18.00 22.00 14341.67 0.05 0.00 90.79 -263.961 5.551
 6.00 10.00 22.00 26.00 16837.78 0.79 0.00 -106.34 -123.961 5.551
 6.00 10.00 26.00 30.00 14828.63 1.34 0.00 42.70 -54.585 5.551
 6.00 10.00 30.00 34.00 10405.31 0.08 0.00 -41.18 -21.887 5.551
 6.00 10.00 34.00 19.00 15167.88 0.05 0.00 -72.86 378.359 5.551
 6.00 10.00 19.00 23.00 14970.78 0.03 0.00 112.38 -212.785 5.551
 6.00 10.00 23.00 27.00 17163.98 0.09 0.00 0.58 -104.554 5.551
 6.00 10.00 27.00 31.00 19089.81 0.13 0.00 5.37 -60.468 5.551
 6.00 10.00 31.00 35.00 2869.88 0.19 0.00 46.32 -5.329 5.551
 6.00 10.00 20.00 24.00 16839.31 0.11 0.00 -62.66 -188.755 5.546
 6.00 10.00 24.00 28.00 14868.26 0.11 0.00 -40.68 -75.755 5.546
 6.00 10.00 28.00 32.00 16532.78 0.18 0.00 177.25 -45.358 5.546
 6.00 10.00 32.00 36.00 5305.54 0.09 0.00 -226.91 -8.733 5.546
 6.00 10.00 36.00 21.00 14165.11 0.04 0.00 99.70 239.003 5.546
 6.00 10.00 21.00 25.00 14322.61 0.06 0.00 13.27 -129.051 5.546
 6.00 10.00 25.00 29.00 15087.48 0.05 0.00 -44.49 -65.016 5.546
 6.00 10.00 29.00 33.00 14963.67 0.16 0.00 72.56 -35.824 5.546
 6.00 12.00 32.00 38.00 9016.24 0.21 0.00 -137.67 -43.795 7.053
 6.00 12.00 38.00 44.00 19649.55 0.22 0.00 1.42 -50.234 7.053
 6.00 12.00 44.00 50.00 26710.33 0.18 0.00 48.88 -40.350 7.053
 6.00 12.00 50.00 33.00 17251.77 0.09 0.00 0.47 135.441 7.053
 6.00 12.00 33.00 39.00 12778.47 0.07 0.00 -96.96 -55.200 7.053
 6.00 12.00 39.00 45.00 18269.62 0.03 0.00 -8.21 -42.495 7.053
 6.00 12.00 45.00 51.00 31802.51 0.07 0.00 24.99 -44.384 7.053
 6.00 12.00 51.00 34.00 19670.94 0.06 0.00 13.40 139.593 7.053
 6.00 12.00 34.00 40.00 16090.61 0.04 0.00 5.38 -62.097 7.053
 6.00 12.00 40.00 46.00 18031.40 0.09 0.00 73.01 -38.273 7.053
 6.00 12.00 46.00 52.00 35483.54 0.18 0.00 -35.45 -45.707 7.032
 6.00 12.00 52.00 35.00 20530.93 0.03 0.00 48.19 131.776 7.032
 6.00 12.00 35.00 41.00 15371.68 0.04 0.00 -47.72 -53.062 7.032
 6.00 12.00 41.00 47.00 22613.65 0.07 0.00 47.65 -43.790 7.032
 6.00 12.00 47.00 36.00 18912.07 0.03 0.00 -162.23 87.889 7.032
 6.00 12.00 36.00 42.00 17537.62 0.03 0.00 171.93 -54.524 7.032
 6.00 12.00 42.00 48.00 23300.31 0.00 0.00 -63.30 -41.395 7.032
 6.00 12.00 48.00 37.00 19313.52 0.03 0.00 -51.54 81.574 7.032
 6.00 12.00 37.00 43.00 16699.37 0.00 0.00 52.60 -46.930 7.032
 6.00 12.00 43.00 49.00 24723.95 0.03 0.00 1.96 -40.396 7.032
 6.00 14.00 46.00 54.00 39771.16 2.60 0.00 -76.33 -50.108 3.800
 6.00 14.00 54.00 62.00 20343.13 7.36 0.00 3.51 -14.646 3.800
 6.00 14.00 62.00 47.00 30821.29 0.41 0.00 85.46 54.736 3.800
 6.00 14.00 47.00 55.00 36729.50 0.07 0.00 -20.19 -42.885 3.800
 6.00 14.00 55.00 63.00 7620.27 23.64 0.00 -6.34 -5.151 3.800
 6.00 14.00 63.00 48.00 24824.68 2.86 0.00 -27.47 41.104 3.800
 6.00 14.00 48.00 56.00 35470.04 0.16 0.00 53.49 -38.455 3.800
 6.00 14.00 56.00 64.00 19568.80 0.11 0.00 30.97 -12.437 3.800
 6.00 14.00 64.00 49.00 29657.18 0.06 0.00 -81.04 45.860 3.800
 6.00 14.00 49.00 57.00 34099.21 0.22 0.00 -7.45 -34.389 3.800
 6.00 14.00 57.00 65.00 -1367.36 650.68 0.00 -7.14 0.817 3.795
 6.00 14.00 65.00 50.00 17623.38 22.59 0.00 42.64 25.462 3.795
 6.00 14.00 50.00 58.00 30900.11 1.47 0.00 36.87 -29.006 3.795
 6.00 14.00 58.00 66.00 18752.57 1.74 0.00 -96.40 -10.562 3.795
 6.00 14.00 66.00 51.00 25489.07 1.28 0.00 -20.29 34.500 3.795
 6.00 14.00 51.00 59.00 29812.60 0.99 0.00 96.85 -26.121 3.795
 6.00 14.00 59.00 67.00 18133.34 2.28 0.00 92.54 -9.637 3.795
 6.00 14.00 67.00 52.00 24975.14 1.51 0.00 -127.99 31.714 3.795
 6.00 14.00 52.00 60.00 29055.82 1.60 0.00 37.32 -23.801 3.795
 6.00 14.00 60.00 68.00 18106.83 1.36 0.00 16.12 -9.090 3.795
 6.00 14.00 53.00 61.00 34176.71 0.89 0.00 103.82 -26.093 3.778
 7.00 9.00 10.00 12.00 45753.71 53.06 0.00 30.90 -347.462 0.089
 7.00 9.00 19.00 21.00 20169.66 0.15 0.00 98.78 -49.656 3.248
 7.00 9.00 12.00 14.00 70455.43 0.15 0.00 262.28 -2484.664 2.908
 7.00 9.00 14.00 16.00 21619.42 0.11 0.00 -378.11 -254.141 2.908
 7.00 9.00 16.00 18.00 25516.29 0.15 0.00 -82.64 -136.341 2.908
 7.00 9.00 18.00 20.00 17668.30 0.18 0.00 68.29 -50.834 2.908
 7.00 9.00 20.00 11.00 68030.78 0.16 0.00 109.02 7431.827 2.908
 7.00 9.00 11.00 13.00 84453.22 0.60 0.00 -43.28 -3115.313 1.391
 7.00 9.00 13.00 15.00 26255.63 0.61 0.00 -149.29 -242.130 1.391
 7.00 9.00 15.00 17.00 22357.30 0.59 0.00 15.03 -82.472 1.391
 7.00 9.00 17.00 19.00 27128.71 0.62 0.00 -80.65 -50.036 1.391
 7.00 11.00 19.00 23.00 19660.65 0.14 0.00 108.86 -270.914 4.156
 7.00 11.00 23.00 27.00 26689.49 0.10 0.00 3.93 -147.107 4.156
 7.00 11.00 27.00 31.00 24834.31 0.06 0.00 2.54 -68.441 4.156
 7.00 11.00 31.00 35.00 3938.06 0.15 0.00 50.04 -6.202 4.156
 7.00 11.00 35.00 20.00 23448.31 0.16 0.00 -10.31 437.909 4.156
 7.00 11.00 20.00 24.00 29454.69 0.08 0.00 -56.18 -313.432 4.156
 7.00 11.00 24.00 28.00 14675.39 1.06 0.00 -46.29 -66.927 4.156
 7.00 11.00 28.00 32.00 21626.92 0.04 0.00 174.47 -51.287 4.156
 7.00 11.00 32.00 36.00 6681.65 0.42 0.00 -223.85 -9.289 4.156
 7.00 11.00 21.00 25.00 20304.90 0.03 0.00 11.79 -170.512 4.155
 7.00 11.00 25.00 29.00 19404.08 0.09 0.00 -43.19 -74.067 4.155
 7.00 11.00 29.00 33.00 19672.09 0.03 0.00 69.61 -40.433 4.155
 7.00 11.00 33.00 37.00 13340.68 0.12 0.00 -80.23 -16.452 4.155
 7.00 11.00 37.00 22.00 21225.32 0.06 0.00 123.16 268.297 4.155
 7.00 11.00 22.00 26.00 24560.20 0.39 0.00 -107.38 -165.786 4.155
 7.00 11.00 26.00 30.00 19316.50 0.96 0.00 42.41 -62.361 4.155
 7.00 11.00 30.00 34.00 13921.51 0.03 0.00 -43.84 -24.969 4.155
 7.00 13.00 33.00 39.00 15823.55 0.21 0.00 -94.14 -28.659 2.630
 7.00 13.00 39.00 45.00 20808.99 0.25 0.00 -6.18 -19.836 2.630
 7.00 13.00 45.00 51.00 39065.44 0.11 0.00 22.83 -22.005 2.630
 7.00 13.00 51.00 34.00 23654.58 0.15 0.00 10.69 69.245 2.630
 7.00 13.00 34.00 40.00 19200.11 0.14 0.00 9.19 -30.926 2.630
 7.00 13.00 40.00 46.00 21770.36 0.22 0.00 73.49 -18.882 2.630
 7.00 13.00 46.00 52.00 41047.35 0.05 0.00 -31.36 -21.360 2.630
 7.00 13.00 52.00 35.00 24226.74 0.13 0.00 44.46 64.105 2.630
 7.00 13.00 35.00 41.00 18253.38 0.12 0.00 -48.00 -26.266 2.630
 7.00 13.00 41.00 47.00 27523.07 0.15 0.00 48.16 -21.783 2.630
 7.00 13.00 47.00 53.00 39565.45 0.46 0.00 -127.62 -18.996 2.621
 7.00 13.00 53.00 36.00 26185.79 0.20 0.00 -36.22 62.644 2.621
 7.00 13.00 36.00 42.00 20969.93 0.08 0.00 172.56 -26.980 2.621
 7.00 13.00 42.00 48.00 28478.71 0.07 0.00 -63.75 -20.555 2.621
 7.00 13.00 48.00 37.00 23284.44 0.14 0.00 -52.06 40.331 2.621
 7.00 13.00 37.00 43.00 19974.70 0.13 0.00 54.22 -23.146 2.621
 7.00 13.00 43.00 49.00 30111.76 0.17 0.00 1.86 -19.939 2.621
 7.00 13.00 49.00 38.00 26034.14 0.12 0.00 -20.72 40.984 2.621
 7.00 13.00 38.00 44.00 23713.39 0.16 0.00 1.46 -24.839 2.621
 7.00 13.00 44.00 50.00 32934.66 0.16 0.00 47.65 -20.057 2.621
 7.00 15.00 47.00 55.00 40347.48 0.33 0.00 -24.20 -91.518 6.841
 7.00 15.00 55.00 63.00 16563.69 6.42 0.00 -3.25 -21.469 6.841
 7.00 15.00 63.00 48.00 30791.23 1.14 0.00 -28.24 98.447 6.841
 7.00 15.00 48.00 56.00 37986.52 0.08 0.00 53.69 -79.850 6.841
 7.00 15.00 56.00 64.00 20737.55 0.70 0.00 31.62 -25.237 6.841
 7.00 15.00 64.00 49.00 31668.21 0.19 0.00 -81.17 94.401 6.841
 7.00 15.00 49.00 57.00 36458.84 0.08 0.00 -6.78 -71.161 6.841
 7.00 15.00 57.00 65.00 20474.64 0.88 0.00 -7.36 -23.427 6.841
 7.00 15.00 65.00 50.00 28076.30 0.34 0.00 42.83 78.163 6.841
 7.00 15.00 50.00 58.00 33029.12 0.13 0.00 36.19 -59.970 6.841
 7.00 15.00 58.00 66.00 20929.19 0.47 0.00 -99.18 -22.545 6.842
 7.00 15.00 66.00 51.00 27812.76 0.12 0.00 -18.13 72.436 6.842
 7.00 15.00 51.00 59.00 31951.70 0.09 0.00 97.09 -54.067 6.842
 7.00 15.00 59.00 67.00 20314.07 0.07 0.00 93.51 -20.624 6.842
 7.00 15.00 67.00 52.00 27394.02 0.06 0.00 -128.86 66.838 6.842
 7.00 15.00 52.00 60.00 30213.61 1.46 0.00 40.93 -47.721 6.842
 7.00 15.00 60.00 68.00 22538.68 3.03 0.00 13.08 -21.593 6.842
 7.00 15.00 68.00 53.00 28227.25 0.03 0.00 -134.38 64.613 6.842
 7.00 15.00 53.00 61.00 33417.27 0.04 0.00 106.65 -49.343 6.842
 7.00 15.00 61.00 69.00 16991.18 0.25 0.00 -45.76 -15.377 6.842
 7.00 15.00 54.00 62.00 148861.00 0.29 0.00 26.23 -74.573 2.479
 8.00 10.00 11.00 13.00 102875.47 1.99 0.00 5.01 -524.549 0.060
 8.00 10.00 20.00 22.00 19183.73 0.54 0.00 23.04 -50.483 3.472
 8.00 10.00 13.00 15.00 37971.33 0.31 0.00 -131.89 -1538.496 3.341
 8.00 10.00 15.00 17.00 26354.79 0.07 0.00 -95.29 -355.941 3.341
 8.00 10.00 17.00 19.00 23809.92 0.10 0.00 -79.40 -146.169 3.341
 8.00 10.00 19.00 21.00 15924.74 0.09 0.00 99.11 -52.641 3.341
 8.00 10.00 21.00 12.00 132492.92 1.25 0.00 90.89 5062.645 1.017
 8.00 10.00 12.00 14.00 178823.61 1.24 0.00 107.27 -4825.259 1.017
 8.00 10.00 14.00 16.00 24270.18 1.27 0.00 -124.26 -163.723 1.017
 8.00 10.00 16.00 18.00 18384.25 1.23 0.00 -84.01 -49.607 1.017
 8.00 10.00 18.00 20.00 12015.56 0.35 0.00 65.84 -50.740 3.184
 8.00 12.00 20.00 24.00 19121.46 0.06 0.00 -61.06 -386.629 6.098
 8.00 12.00 24.00 28.00 21323.23 0.18 0.00 -43.75 -172.460 6.098
 8.00 12.00 28.00 32.00 21495.33 0.05 0.00 172.80 -86.926 6.098
 8.00 12.00 32.00 36.00 7095.67 0.15 0.00 -220.12 -16.397 6.098
 8.00 12.00 36.00 21.00 17437.69 0.06 0.00 98.23 477.861 6.098
 8.00 12.00 21.00 25.00 16951.53 0.07 0.00 15.12 -264.691 6.098
 8.00 12.00 25.00 29.00 19052.32 0.03 0.00 -46.50 -127.498 6.098
 8.00 12.00 29.00 33.00 19654.60 0.06 0.00 66.74 -68.394 6.098
 8.00 12.00 33.00 37.00 13618.18 0.05 0.00 -77.22 -27.780 6.098
 8.00 12.00 22.00 26.00 36406.88 1.46 0.00 31.76 -446.475 6.068
 8.00 12.00 26.00 30.00 -15904.58 7.65 0.00 -98.38 88.657 6.068
 8.00 12.00 30.00 34.00 14076.61 0.00 0.00 -48.04 -42.252 6.068
 8.00 12.00 34.00 38.00 15718.61 0.05 0.00 27.29 -28.308 6.068
 8.00 12.00 38.00 23.00 19573.55 0.09 0.00 17.51 361.319 6.068
 8.00 12.00 23.00 27.00 21930.15 0.14 0.00 3.42 -216.182 6.068
 8.00 12.00 27.00 31.00 24562.41 0.05 0.00 -0.14 -115.801 6.068
 8.00 12.00 31.00 35.00 4850.83 0.24 0.00 53.47 -12.705 6.068
 8.00 14.00 34.00 40.00 18809.32 0.10 0.00 14.58 -45.335 3.500
 8.00 14.00 40.00 46.00 21215.87 0.09 0.00 75.08 -26.914 3.500
 8.00 14.00 46.00 52.00 41316.66 0.14 0.00 -31.19 -30.971 3.500
 8.00 14.00 52.00 35.00 23833.53 0.04 0.00 42.79 92.847 3.500
 8.00 14.00 35.00 41.00 17860.50 0.08 0.00 -46.88 -38.284 3.500
 8.00 14.00 41.00 47.00 27177.23 0.13 0.00 49.43 -31.367 3.500
 8.00 14.00 47.00 53.00 36217.84 0.07 0.00 -125.85 -25.081 3.500
 8.00 14.00 53.00 36.00 25075.56 0.08 0.00 -39.27 88.298 3.500
 8.00 14.00 36.00 42.00 20190.00 0.13 0.00 173.66 -38.663 3.500
 8.00 14.00 42.00 48.00 28683.89 0.10 0.00 -64.34 -30.211 3.500
 8.00 14.00 48.00 54.00 37879.63 4.47 0.00 -31.68 -24.194 3.487
 8.00 14.00 54.00 37.00 25878.99 1.12 0.00 -22.54 82.360 3.487
 8.00 14.00 37.00 43.00 19475.52 0.35 0.00 55.93 -33.334 3.487
 8.00 14.00 43.00 49.00 30073.99 0.43 0.00 2.24 -28.876 3.487
 8.00 14.00 49.00 38.00 25679.88 0.42 0.00 -22.08 59.174 3.487
 8.00 14.00 38.00 44.00 23320.79 0.34 0.00 2.99 -35.950 3.487
 8.00 14.00 44.00 50.00 32820.64 0.62 0.00 48.04 -28.911 3.487
 8.00 14.00 50.00 39.00 27212.86 0.47 0.00 -96.22 56.990 3.487
 8.00 14.00 39.00 45.00 21513.23 0.34 0.00 -6.01 -29.978 3.487
 8.00 14.00 45.00 51.00 39198.41 0.35 0.00 21.55 -31.756 3.487
 8.00 16.00 48.00 56.00 41586.56 0.19 0.00 53.07 -95.885 6.954
 8.00 16.00 56.00 64.00 21858.36 0.70 0.00 33.24 -28.799 6.954
 8.00 16.00 64.00 49.00 34458.47 0.03 0.00 -82.48 111.990 6.954
 8.00 16.00 49.00 57.00 39536.27 0.07 0.00 -5.66 -84.479 6.954
 8.00 16.00 57.00 65.00 22500.92 0.64 0.00 -7.32 -27.835 6.954
 8.00 16.00 65.00 50.00 31088.05 0.09 0.00 42.33 94.201 6.954
 8.00 16.00 50.00 58.00 36531.40 0.11 0.00 36.25 -72.480 6.954
 8.00 16.00 58.00 66.00 22061.38 0.05 0.00 -98.19 -25.659 6.954
 8.00 16.00 66.00 51.00 29881.17 0.00 0.00 -18.78 84.560 6.954
 8.00 16.00 51.00 59.00 34565.14 0.03 0.00 97.13 -63.794 6.954
 8.00 16.00 59.00 67.00 22938.79 0.36 0.00 92.57 -25.082 6.945
 8.00 16.00 67.00 52.00 30265.08 0.14 0.00 -128.81 80.011 6.945
 8.00 16.00 52.00 60.00 32545.37 1.16 0.00 40.39 -55.901 6.945
 8.00 16.00 60.00 68.00 25304.88 2.67 0.00 14.00 -26.079 6.945
 8.00 16.00 68.00 53.00 30903.75 0.03 0.00 -135.40 76.538 6.945
 8.00 16.00 53.00 61.00 36134.59 0.06 0.00 107.66 -57.933 6.945
 8.00 16.00 61.00 69.00 19224.97 0.39 0.00 -45.62 -18.695 6.945
 8.00 16.00 69.00 54.00 27259.79 0.08 0.00 -19.44 63.339 6.945
 8.00 16.00 54.00 62.00 50282.18 3.96 0.00 -0.12 -75.365 6.945
 8.00 16.00 62.00 70.00 -12714.16 24.88 0.00 152.05 11.680 6.945
 8.00 16.00 55.00 63.00 380986.13 2.67 0.00 26.42 -69.518 0.903
 9.00 11.00 12.00 14.00 161807.34 4.56 0.00 52.21 -811.326 0.059
 9.00 11.00 21.00 23.00 12047.60 0.33 0.00 8.40 -49.621 5.435
 9.00 11.00 14.00 16.00 50809.78 0.26 0.00 -4.12 -1282.550 2.082
 9.00 11.00 16.00 18.00 27066.95 0.23 0.00 -207.26 -227.743 2.082
 9.00 11.00 18.00 20.00 10126.32 0.20 0.00 65.42 -38.729 2.082
 9.00 11.00 20.00 22.00 33428.21 0.41 0.00 25.91 -68.842 2.082
 9.00 11.00 22.00 13.00 76039.54 0.24 0.00 24.45 5945.707 2.082
 9.00 11.00 13.00 15.00 95262.84 0.24 0.00 -17.49 -5260.155 2.082
 9.00 11.00 15.00 17.00 30746.03 0.22 0.00 -102.44 -424.428 2.082
 9.00 11.00 17.00 19.00 33738.30 0.25 0.00 -82.52 -186.294 2.082
 9.00 11.00 19.00 21.00 24374.66 0.27 0.00 98.22 -67.295 2.082
 9.00 13.00 21.00 25.00 19333.10 0.06 0.00 13.25 -194.027 3.027
 9.00 13.00 25.00 29.00 21125.70 0.11 0.00 -46.00 -84.807 3.027
 9.00 13.00 29.00 33.00 22166.82 0.15 0.00 63.89 -44.493 3.027
 9.00 13.00 33.00 37.00 15228.29 0.30 0.00 -74.49 -17.466 3.027
 9.00 13.00 37.00 22.00 21620.05 0.07 0.00 124.81 294.074 3.027
 9.00 13.00 22.00 26.00 22833.44 0.48 0.00 -108.08 -176.965 3.027
 9.00 13.00 26.00 30.00 22177.19 0.76 0.00 41.21 -73.663 3.027
 9.00 13.00 30.00 34.00 15715.29 0.12 0.00 -52.63 -27.143 3.027
 9.00 13.00 34.00 38.00 17651.60 0.15 0.00 31.56 -17.872 3.027
 9.00 13.00 23.00 27.00 26672.18 0.29 0.00 2.59 -162.061 3.006
 9.00 13.00 27.00 31.00 26624.64 0.26 0.00 -1.87 -73.533 3.006
 9.00 13.00 31.00 35.00 4590.20 0.77 0.00 56.16 -6.826 3.006
 9.00 13.00 35.00 39.00 18808.60 0.30 0.00 -119.07 -16.783 3.006
 9.00 13.00 39.00 24.00 26146.74 0.27 0.00 49.41 239.136 3.006
 9.00 13.00 24.00 28.00 32598.28 0.28 0.00 -44.84 -159.213 3.006
 9.00 13.00 28.00 32.00 24160.20 0.42 0.00 170.09 -56.435 3.006
 9.00 13.00 32.00 36.00 4718.45 1.84 0.00 -217.13 -6.123 3.006
 9.00 15.00 35.00 41.00 17620.13 0.11 0.00 -47.69 -82.681 6.814
 9.00 15.00 41.00 47.00 26653.63 0.03 0.00 50.14 -65.826 6.814
 9.00 15.00 47.00 53.00 36342.27 0.08 0.00 -127.17 -53.036 6.814
 9.00 15.00 53.00 36.00 24668.75 0.06 0.00 -38.39 187.093 6.814
 9.00 15.00 36.00 42.00 19926.16 0.08 0.00 174.33 -83.152 6.814
 9.00 15.00 42.00 48.00 28050.86 0.10 0.00 -64.68 -63.031 6.814
 9.00 15.00 48.00 54.00 36814.85 0.04 0.00 -28.12 -49.634 6.814
 9.00 15.00 54.00 37.00 25260.67 0.08 0.00 -26.12 173.172 6.814
 9.00 15.00 37.00 43.00 19024.70 0.05 0.00 56.34 -70.926 6.814
 9.00 15.00 43.00 49.00 29888.73 0.03 0.00 1.69 -61.286 6.814
 9.00 15.00 49.00 55.00 43027.29 0.25 0.00 30.83 -50.270 6.378
 9.00 15.00 55.00 38.00 28879.28 0.16 0.00 -53.12 168.120 6.378
 9.00 15.00 38.00 44.00 22808.49 0.11 0.00 2.71 -71.410 6.378
 9.00 15.00 44.00 50.00 32813.03 0.11 0.00 48.06 -57.631 6.378
 9.00 15.00 50.00 39.00 26902.54 0.11 0.00 -96.17 113.395 6.378
 9.00 15.00 39.00 45.00 21131.15 0.11 0.00 -7.25 -59.586 6.378
 9.00 15.00 45.00 51.00 39153.12 0.12 0.00 23.42 -63.089 6.378
 9.00 15.00 51.00 40.00 28579.58 0.12 0.00 17.90 109.483 6.378
 9.00 15.00 40.00 46.00 21055.05 0.10 0.00 75.02 -53.668 6.378
 9.00 15.00 46.00 52.00 41737.29 0.11 0.00 -31.74 -61.852 6.378
 9.00 17.00 49.00 57.00 40966.22 0.17 0.00 -5.81 -55.230 4.066
 9.00 17.00 57.00 65.00 21873.17 1.16 0.00 -9.10 -16.851 4.066
 9.00 17.00 65.00 50.00 31892.52 0.37 0.00 43.56 60.607 4.066
 9.00 17.00 50.00 58.00 38009.07 0.07 0.00 35.17 -47.489 4.066
 9.00 17.00 58.00 66.00 23007.96 0.13 0.00 -99.52 -16.643 4.066
 9.00 17.00 66.00 51.00 31085.42 0.21 0.00 -15.92 55.077 4.066
 9.00 17.00 51.00 59.00 35840.69 0.19 0.00 96.89 -41.579 4.066
 9.00 17.00 59.00 67.00 23226.91 0.03 0.00 93.34 -15.796 4.066
 9.00 17.00 67.00 52.00 31269.47 0.12 0.00 -128.49 51.741 4.066
 9.00 17.00 52.00 60.00 28465.48 3.71 0.00 36.98 -30.719 4.066
 9.00 17.00 60.00 68.00 33553.98 4.99 0.00 12.31 -21.496 4.069
 9.00 17.00 68.00 53.00 32402.60 0.24 0.00 -133.41 50.188 4.069
 9.00 17.00 53.00 61.00 37527.43 0.22 0.00 106.79 -37.766 4.069
 9.00 17.00 61.00 69.00 19867.66 0.42 0.00 -46.91 -11.996 4.069
 9.00 17.00 69.00 54.00 28605.60 0.19 0.00 -17.12 41.508 4.069
 9.00 17.00 54.00 62.00 29642.23 3.90 0.00 1.91 -27.844 4.069
 9.00 17.00 62.00 70.00 24013.08 7.63 0.00 149.15 -13.682 4.069
 9.00 17.00 70.00 55.00 22781.32 0.21 0.00 -85.95 31.013 4.069
 9.00 17.00 55.00 63.00 -27930.27 15.99 0.00 -8.21 24.527 4.069
 9.00 17.00 63.00 71.00 105745.38 6.84 0.00 -84.42 -56.915 4.069
 9.00 17.00 56.00 64.00 20409.29 4.72 0.00 30.34 -16.698 4.049
 10.00 12.00 13.00 15.00 28325.70 2.67 0.00 -62.98 -157.499 0.066
 10.00 12.00 22.00 24.00 19563.64 0.42 0.00 -86.13 -49.898 3.365
 10.00 12.00 15.00 17.00 30349.17 0.26 0.00 137.95 -1271.961 3.456
 10.00 12.00 17.00 19.00 30580.02 0.34 0.00 -384.70 -427.212 3.456
 10.00 12.00 19.00 21.00 21758.47 0.28 0.00 95.47 -138.169 3.456
 10.00 12.00 21.00 23.00 13549.88 0.30 0.00 8.86 -46.331 3.456
 10.00 12.00 23.00 14.00 35512.22 0.27 0.00 150.63 4610.436 3.456
 10.00 12.00 14.00 16.00 40524.11 0.28 0.00 -21.64 -3715.256 3.456
 10.00 12.00 16.00 18.00 26669.56 0.28 0.00 -141.70 -611.267 3.456
 10.00 12.00 18.00 20.00 18772.88 0.30 0.00 62.94 -172.110 3.456
 10.00 12.00 20.00 22.00 19317.25 0.25 0.00 23.86 -88.550 3.456
 10.00 14.00 22.00 26.00 17660.54 10.45 0.00 37.58 -174.613 2.982
 10.00 14.00 26.00 30.00 24651.22 17.88 0.00 -106.31 -97.493 2.982
 10.00 14.00 30.00 34.00 15573.73 0.40 0.00 -55.29 -30.796 2.982
 10.00 14.00 34.00 38.00 18536.56 0.13 0.00 34.87 -20.946 2.982
 10.00 14.00 38.00 23.00 19826.99 0.20 0.00 17.04 265.687 2.982
 10.00 14.00 23.00 27.00 20557.53 0.16 0.00 3.46 -156.964 2.982
 10.00 14.00 27.00 31.00 26541.00 0.25 0.00 -3.57 -86.850 2.982
 10.00 14.00 31.00 35.00 4822.72 0.19 0.00 57.23 -8.206 2.982
